"group","indiv","event","time","type"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",221.256,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",225.334011000002,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",230.328022,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",231.455355999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",233.004022,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",240.864710999999,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",242.470044,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",252.157400000002,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",252.455399999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",254.5074,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",256.797410999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",260.091422,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",263.330088999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",264.720099999999,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",265.338099999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",265.497432999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",269.926111,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",271.342110999999,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",271.404778,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",273.903443999999,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",275.285455999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",275.484122,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",278.022122,"Regular"
"S9","982126957845238","ch1MPI2021-01-20_10-42-17_0000164.wav",281.949467,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",282.200132999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",284.930143999999,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",286.221478,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",287.508810999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",292.552156,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",292.895488999999,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",295.048166999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",295.9055,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",297.089499999999,"Regular"
"S9","900200000206430","ch1MPI2021-01-20_10-42-17_0000164.wav",302.512177999999,"Regular"
"S9","982126058484318","ch1MPI2021-01-20_10-42-17_0000164.wav",303.174178,"Regular"
"S9","982126058844330","ch1MPI2021-01-20_10-42-17_0000164.wav",308.640856,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",28.2402329999997,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",54.4336329999997,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",60.8129889999997,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",76.9090219999998,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",81.0237000000033,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",84.4217110000033,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",88.9637219999997,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",92.4583999999998,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",113.089778000003,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",125.270477999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",136.527177999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",144.517855999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",155.853888999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",158.630567,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",160.897233,"Regular"
"G1","900200000279422","ch1MPI2021-01-21_10-38-10_0000174.wav",163.650578000004,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",166.580577999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",173.319932999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",183.912621999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",202.211999999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",221.672722,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",230.883411,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",244.359443999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",249.432789,"Regular"
"G1","900200000279422","ch1MPI2021-01-21_10-38-10_0000174.wav",250.245455999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",257.434811,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",268.012832999999,"Regular"
"G1","900200000279422","ch1MPI2021-01-21_10-38-10_0000174.wav",277.566856000003,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",293.1709,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",298.018910999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",300.286243999999,"Regular"
"G1","900200000279422","ch1MPI2021-01-21_10-38-10_0000174.wav",305.517588999999,"Regular"
"G1","982126051278491","ch1MPI2021-01-21_10-38-10_0000174.wav",308.806933,"Regular"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",22.6915439999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",28.9828999999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",30.3095670000016,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",32.7135669999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",34.5995779999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",37.7342439999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",40.4749219999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",43.2962559999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",44.4669329999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",51.4329440000015,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",52.0329439999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",58.1369559999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",59.1922889999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",61.6269670000015,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",64.6202999999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",68.8143109999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",70.3469890000015,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",72.7749889999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",73.9769889999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",78.4416669999998,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",82.9516779999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",84.7036779999997,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",103.801056,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",106.001722,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",110.719066999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",113.957077999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",116.463077999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",126.293099999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",131.737778000001,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",139.923132999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",149.909155999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",163.489177999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",169.494532999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",179.649221999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",184.103888999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",193.603244,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",202.225932999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",209.521944000001,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",217.7173,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",219.703967,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",222.059977999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",231.737999999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",238.513344000001,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",239.696678,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",246.278022,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",256.406711,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",265.044732999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",269.849410999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",276.703422000002,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",278.396766999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",281.184099999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",283.976110999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",292.539456000002,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",293.238788999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",296.183466999999,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",297.436133000002,"Artificial"
"GM11","982126057846216","ch1MPI2021-01-18_15-55-05_0000152.wav",306.734156,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",18.2488559999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",23.9721999999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",31.6902109999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",35.7208779999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",39.8042219999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",43.1728889999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",50.0442329999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",56.4395780000016,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",59.1035779999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",63.4189219999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",65.4202559999998,"Artificial"
"GM14","900200000206691","ch1MPI2021-01-19_11-43-48_0000161.wav",68.6795889999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",74.2335999999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",75.9909329999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",77.6682670000015,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",78.7809329999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",83.5702779999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",86.3542779999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",90.3482890000016,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",97.4116329999998,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",99.4962999999997,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",103.107633,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",104.926967,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",109.223643999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",112.226310999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",116.146989,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",125.597666999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",128.780333,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",134.525010999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",142.959689,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",146.039688999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",148.113033,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",152.386366999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",170.107722,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",178.581733,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",188.469078,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",216.712456,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",225.766467000002,"Artificial"
"GM14","900200000206691","ch1MPI2021-01-19_11-43-48_0000161.wav",233.778477999999,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",240.485822000001,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",245.483822,"Artificial"
"GM14","982126057846249","ch1MPI2021-01-19_11-43-48_0000161.wav",254.026499999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",25.3581999999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",33.9242219999997,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",40.9322219999998,"Artificial"
"GM15","982126058484287","ch1MPI2021-01-19_11-56-37_0000162.wav",43.3182329999998,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",46.0849000000015,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",53.4262439999998,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",56.1902559999997,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",61.3195889999998,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",65.9835999999998,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",72.3269439999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",74.9049439999997,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",79.3649559999998,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",80.5762889999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",85.9629559999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",87.5249669999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",89.2096329999997,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",91.9976329999998,"Artificial"
"GM15","982126058484287","ch1MPI2021-01-19_11-56-37_0000162.wav",97.4716439999997,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",101.585656,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",104.279656,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",107.585656,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",109.355666999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",111.979,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",114.886332999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",120.942344,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",123.081677999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",124.943689000001,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",126.765688999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",128.251688999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",129.933022000002,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",135.658366999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",138.698377999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",144.197043999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",148.713055999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",153.689067,"Artificial"
"GM15","982126057846204","ch1MPI2021-01-19_11-56-37_0000162.wav",162.033744000001,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",171.907755999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",182.141099999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",190.329778,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",197.414456000002,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",252.609211,"Artificial"
"GM15","982126058484287","ch1MPI2021-01-19_11-56-37_0000162.wav",257.705211,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",275.035910999999,"Artificial"
"GM15","982000359237615","ch1MPI2021-01-19_11-56-37_0000162.wav",290.9466,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",23.6002109999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",26.3695439999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",28.4162109999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",36.5742329999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",38.7422329999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",40.2895669999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",45.5415779999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",47.7155779999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",51.7195890000015,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",53.5682559999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",56.7349329999997,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",59.1809329999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",60.8949330000016,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",67.5209439999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",81.1056329999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",81.6856329999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",84.8216439999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",87.1143110000015,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",91.4176559999998,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",104.838343999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",117.148366999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",118.779033,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",123.143710999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",125.473044,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",132.815721999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",135.599056,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",162.545778,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",164.092443999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",175.057122000001,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",177.418467,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",182.547811,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",191.219155999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",195.253155999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",198.529832999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",202.696510999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",205.606511,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",210.481855999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",217.554532999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",234.985222,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",240.276566999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",246.672577999999,"Artificial"
"GM16","982126058484254","ch1MPI2021-01-19_12-13-08_0000163.wav",249.701922,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",250.395922,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",254.641255999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",258.0426,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",263.867277999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",268.266611,"Artificial"
"GM16","982126058484254","ch1MPI2021-01-19_12-13-08_0000163.wav",270.158621999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",272.114621999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",274.971289,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",277.0413,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",279.577966999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",282.235977999999,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",285.247311,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",289.277322000002,"Artificial"
"GM16","982126051278504","ch1MPI2021-01-19_12-13-08_0000163.wav",307.159343999999,"Artificial"
"GM17","982126058484302","ch1MPI2021-01-20_13-15-58_0000169.wav",27.3228999999997,"Artificial"
"GM17","982126058484302","ch1MPI2021-01-20_13-15-58_0000169.wav",32.6949109999997,"Artificial"
"GM17","982126058484302","ch1MPI2021-01-20_13-15-58_0000169.wav",35.3909220000016,"Artificial"
"GM17","982126051278548","ch1MPI2021-01-20_13-15-58_0000169.wav",37.0175889999997,"Artificial"
"GM17","982126058484267","ch1MPI2021-01-20_13-15-58_0000169.wav",38.4815889999998,"Artificial"
"GM17","982126058484302","ch1MPI2021-01-20_13-15-58_0000169.wav",41.3669329999997,"Artificial"
"GM17","982126058484267","ch1MPI2021-01-20_13-15-58_0000169.wav",41.8722669999998,"Artificial"
"GM17","982126058484302","ch1MPI2021-01-20_13-15-58_0000169.wav",42.1742669999997,"Artificial"
"GM17","982126058484267","ch1MPI2021-01-20_13-15-58_0000169.wav",44.7336109999998,"Artificial"
