"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","bottom.freq","top.freq","score","class_fixed","class","org.sound.files","selec.file","detection"
8679,"Spectrogram 1",1,88.817,88.8679999999995,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",88.817,13.3548,42.8226,0.60709916267272,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8704,"Spectrogram 1",1,90.6803,90.7312999999995,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",90.6803,13.3548,42.8226,0.4902143,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8715,"Spectrogram 1",1,91.829,91.8800000000013,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",91.829,13.3548,42.8226,0.430207179035649,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8685,"Spectrogram 1",1,92.8603,92.9112999999995,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",92.8603,13.3548,42.8226,0.5636856,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8755,"Spectrogram 1",1,94.575,94.6260000000013,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",94.575,13.3548,42.8226,0.3122603,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8671,"Spectrogram 1",1,96.3337,96.3846999999995,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",96.3337,13.3548,42.8226,0.670757,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8731,"Spectrogram 1",1,98.863,98.9140000000013,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",98.863,13.3548,42.8226,0.3825338,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8683,"Spectrogram 1",1,99.8757,99.9266999999995,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",99.8757,13.3548,42.8226,0.571968237022842,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8719,"Spectrogram 1",1,100.8083,100.859299999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",100.8083,13.3548,42.8226,0.417314794434134,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8695,"Spectrogram 1",1,104.829,104.880000000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",104.829,13.3548,42.8226,0.523436889223122,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8688,"Spectrogram 1",1,107.2324,107.283399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",107.2324,13.3548,42.8226,0.555860089883343,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8709,"Spectrogram 1",1,108.623,108.674000000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",108.623,13.3548,42.8226,0.4649991888564,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8666,"Spectrogram 1",1,110.7037,110.754699999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",110.7037,13.3548,42.8226,0.490046794159255,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8705,"Spectrogram 1",1,112.305,112.355999999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",112.305,13.3548,42.8226,0.4750696,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8721,"Spectrogram 1",1,113.2357,113.286700000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",113.2357,13.3548,42.8226,0.409187556578492,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8694,"Spectrogram 1",1,114.7897,114.840699999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",114.7897,13.3548,42.8226,0.524741145572413,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8761,"Spectrogram 1",1,115.8924,115.943399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",115.8924,13.3548,42.8226,0.306795574841856,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8727,"Spectrogram 1",1,117.1704,117.221399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",117.1704,13.3548,42.8226,0.3871965,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8667,"Spectrogram 1",1,120.0344,120.085399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",120.0344,13.3548,42.8226,0.4437661,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8684,"Spectrogram 1",1,120.9877,121.038699999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",120.9877,13.3548,42.8226,0.57020122699703,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8673,"Spectrogram 1",1,122.7157,122.766699999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",122.7157,13.3548,42.8226,0.658973746005781,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8711,"Spectrogram 1",1,123.7957,123.846699999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",123.7957,13.3548,42.8226,0.4555474,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8680,"Spectrogram 1",1,126.8198,126.870800000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",126.8198,13.3548,42.8226,0.6035128,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8726,"Spectrogram 1",1,127.9024,127.953399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",127.9024,13.3548,42.8226,0.3876792,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8701,"Spectrogram 1",1,128.8618,128.912799999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",128.8618,13.3548,42.8226,0.4975406,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8696,"Spectrogram 1",1,130.9918,131.042799999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",130.9918,13.3548,42.8226,0.518391,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8676,"Spectrogram 1",1,131.7071,131.758100000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",131.7071,13.3548,42.8226,0.6177669,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8689,"Spectrogram 1",1,132.7324,132.783399999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",132.7324,13.3548,42.8226,0.5493871,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8691,"Spectrogram 1",1,134.7138,134.764800000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",134.7138,13.3548,42.8226,0.5446132,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8697,"Spectrogram 1",1,136.2265,136.277499999999,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",136.2265,13.3548,42.8226,0.516174608312737,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8674,"Spectrogram 1",1,137.5158,137.566800000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",137.5158,13.3548,42.8226,0.648014627942104,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8702,"Spectrogram 1",1,139.2405,139.291500000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",139.2405,13.3548,42.8226,0.492961713780263,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
8682,"Spectrogram 1",1,141.2618,141.312800000001,"ch1MPI2020-01-16_09-42-52_0000008.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_09-42-52_0000008.wav",141.2618,13.3548,42.8226,0.572864853301375,"call","call","ch1MPI2020-01-16_09-42-52_0000008.wav","raven_selection_table_calls.txt","automatic"
49363,"Spectrogram 1",1,7.6754,7.73721318699964,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",7.6754,18.28177,40.040902,NA,"","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","manual"
9194,"Spectrogram 1",1,10.8254,10.8763999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",10.8254,13.3548,42.8226,0.731843,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9210,"Spectrogram 1",1,13.974,14.0249999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",13.974,13.3548,42.8226,0.58841354600327,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9213,"Spectrogram 1",1,15.3401,15.3910999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",15.3401,13.3548,42.8226,0.556107412411844,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9193,"Spectrogram 1",1,32.6915,32.7424999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",32.6915,13.3548,42.8226,0.737397062433593,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9186,"Spectrogram 1",1,36.0008,36.0517999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",36.0008,13.3548,42.8226,0.76302145559358,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9196,"Spectrogram 1",1,38.4128,38.4638000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",38.4128,13.3548,42.8226,0.720642103355685,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9189,"Spectrogram 1",1,40.5568,40.6078000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",40.5568,13.3548,42.8226,0.7445988,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9179,"Spectrogram 1",1,58.2155,58.2664999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",58.2155,13.3548,42.8226,0.7574964,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9204,"Spectrogram 1",1,61.7389,61.7898999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",61.7389,13.3548,42.8226,0.6663292,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9188,"Spectrogram 1",1,69.4469,69.4978999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",69.4469,13.3548,42.8226,0.7546295,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9197,"Spectrogram 1",1,71.3063,71.3573000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",71.3063,13.3548,42.8226,0.7048662,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9185,"Spectrogram 1",1,75.4243,75.4752999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",75.4243,13.3548,42.8226,0.7706039,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9183,"Spectrogram 1",1,77.2543,77.3052999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",77.2543,13.3548,42.8226,0.8035478,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9190,"Spectrogram 1",1,81.7676,81.8185999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",81.7676,13.3548,42.8226,0.7429099,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9200,"Spectrogram 1",1,84.1363,84.1872999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",84.1363,13.3548,42.8226,0.6797619,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9184,"Spectrogram 1",1,86.0596,86.1105999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",86.0596,13.3548,42.8226,0.7932139,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9187,"Spectrogram 1",1,89.085,89.1360000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",89.085,13.3548,42.8226,0.7573542,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9195,"Spectrogram 1",1,90.323,90.3739999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",90.323,13.3548,42.8226,0.7296442,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9198,"Spectrogram 1",1,93.6017,93.6527000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",93.6017,13.3548,42.8226,0.7037669,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9201,"Spectrogram 1",1,96.143,96.1940000000013,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",96.143,13.3548,42.8226,0.6762158,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9203,"Spectrogram 1",1,98.5944,98.6453999999995,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",98.5944,13.3548,42.8226,0.6708733,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9180,"Spectrogram 1",1,101.9837,102.034699999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",101.9837,13.3548,42.8226,0.7513172,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9208,"Spectrogram 1",1,103.2577,103.308700000001,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",103.2577,13.3548,42.8226,0.6261698,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9192,"Spectrogram 1",1,105.0697,105.120700000001,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",105.0697,13.3548,42.8226,0.7386107,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9212,"Spectrogram 1",1,106.957,107.007999999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",106.957,13.3548,42.8226,0.5582931,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9182,"Spectrogram 1",1,111.5937,111.644699999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",111.5937,13.3548,42.8226,0.8664013,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9211,"Spectrogram 1",1,114.0437,114.094699999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",114.0437,13.3548,42.8226,0.5841188,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9191,"Spectrogram 1",1,116.0024,116.053399999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",116.0024,13.3548,42.8226,0.7399113,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9202,"Spectrogram 1",1,118.6651,118.716099999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",118.6651,13.3548,42.8226,0.6732285,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9181,"Spectrogram 1",1,120.1271,120.178100000001,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",120.1271,13.3548,42.8226,0.666266,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9206,"Spectrogram 1",1,121.1698,121.220800000001,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",121.1698,13.3548,42.8226,0.644251,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9207,"Spectrogram 1",1,122.4551,122.506099999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",122.4551,13.3548,42.8226,0.6336008,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9199,"Spectrogram 1",1,126.0384,126.089399999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",126.0384,13.3548,42.8226,0.6956646,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9209,"Spectrogram 1",1,127.7085,127.759499999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",127.7085,13.3548,42.8226,0.6032742,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
9205,"Spectrogram 1",1,130.6051,130.656099999999,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",130.6051,13.3548,42.8226,0.65336,"call","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","automatic"
49364,"Spectrogram 1",1,133.8833,133.934204977001,"ch1MPI2020-01-16_10-13-18_0000011.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-13-18_0000011.wav",133.8833,15.47414,35.829457,NA,"","call","ch1MPI2020-01-16_10-13-18_0000011.wav","raven_selection_table_calls.txt","manual"
9381,"Spectrogram 1",1,10.8114,10.8624000000013,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",10.8114,13.3548,42.8226,0.4362743,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
