"video","n_indiv","dtw_dist","type"
"random_flight_4_bats_959",4,7077.86737263216,"simulated"
"random_flight_4_bats_960",4,7233.84048820166,"simulated"
"random_flight_4_bats_961",4,7209.76817711568,"simulated"
"random_flight_4_bats_962",4,7115.26410427898,"simulated"
"random_flight_4_bats_963",4,7350.05197179228,"simulated"
"random_flight_4_bats_964",4,9150.67706932137,"simulated"
"random_flight_4_bats_965",4,8992.4555901196,"simulated"
"random_flight_4_bats_966",4,7178.00125420894,"simulated"
"random_flight_4_bats_967",4,7048.35299428211,"simulated"
"random_flight_4_bats_968",4,7230.71332345677,"simulated"
"random_flight_4_bats_969",4,7182.6644854351,"simulated"
"random_flight_4_bats_970",4,7263.7400582326,"simulated"
"random_flight_4_bats_971",4,7295.91226977644,"simulated"
"random_flight_4_bats_972",4,7163.72040172652,"simulated"
"random_flight_4_bats_973",4,7455.8562451712,"simulated"
"random_flight_4_bats_974",4,7186.46377305157,"simulated"
"random_flight_4_bats_975",4,7077.31739642943,"simulated"
"random_flight_4_bats_976",4,7282.82325823883,"simulated"
"random_flight_4_bats_977",4,7182.98726185216,"simulated"
"random_flight_4_bats_978",4,7218.3607681211,"simulated"
"random_flight_4_bats_979",4,7240.48358850825,"simulated"
"random_flight_4_bats_980",4,7097.75508847442,"simulated"
"random_flight_4_bats_981",4,7320.66511214702,"simulated"
"random_flight_4_bats_982",4,7047.29630028193,"simulated"
"random_flight_4_bats_983",4,6902.96494543827,"simulated"
"random_flight_4_bats_984",4,7053.54364250493,"simulated"
"random_flight_4_bats_985",4,6987.7447250741,"simulated"
"random_flight_4_bats_986",4,7098.4629017236,"simulated"
"random_flight_4_bats_987",4,7110.36278858928,"simulated"
"random_flight_4_bats_988",4,7002.13818647418,"simulated"
"random_flight_4_bats_989",4,7242.41364406338,"simulated"
"random_flight_4_bats_990",4,2965.34131749117,"simulated"
"random_flight_4_bats_991",4,2551.98978940697,"simulated"
"random_flight_4_bats_992",4,2629.10004950035,"simulated"
"random_flight_4_bats_993",4,2722.73328843385,"simulated"
"random_flight_4_bats_994",4,2869.28692965117,"simulated"
"random_flight_4_bats_995",4,2380.2291190153,"simulated"
"random_flight_4_bats_996",4,2504.52625310873,"simulated"
"random_flight_4_bats_997",4,2606.28230147897,"simulated"
"random_flight_4_bats_998",4,2959.36063442717,"simulated"
"random_flight_4_bats_999",4,2358.64529218435,"simulated"
"random_flight_4_bats_1000",4,2536.02143009827,"simulated"
"random_flight_4_bats_1001",4,2564.02494806552,"simulated"
"random_flight_4_bats_1002",4,2746.1826598405,"simulated"
"random_flight_4_bats_1003",4,2211.22736166808,"simulated"
"random_flight_4_bats_1004",4,2364.87537601532,"simulated"
"random_flight_4_bats_1005",4,2410.23806333858,"simulated"
"random_flight_4_bats_1006",4,9009.12237707079,"simulated"
"random_flight_4_bats_1007",4,8849.06299377386,"simulated"
"random_flight_4_bats_1008",4,7076.60942568363,"simulated"
"random_flight_4_bats_1009",4,6951.19991601623,"simulated"
"random_flight_4_bats_1010",4,7162.77747178563,"simulated"
"random_flight_4_bats_1011",4,7045.3292628149,"simulated"
"random_flight_4_bats_1012",4,7220.16492056746,"simulated"
"random_flight_4_bats_1013",4,7197.44757057403,"simulated"
"random_flight_4_bats_1014",4,7097.79005250822,"simulated"
"random_flight_4_bats_1015",4,7337.83401730668,"simulated"
"random_flight_4_bats_1016",4,9134.25566704073,"simulated"
"random_flight_4_bats_1017",4,8977.45406370134,"simulated"
"random_flight_4_bats_1018",4,7150.9602864484,"simulated"
"random_flight_4_bats_1019",4,7035.80238382917,"simulated"
"random_flight_4_bats_1020",4,7223.6371060799,"simulated"
"random_flight_4_bats_1021",4,7151.87111412084,"simulated"
"random_flight_4_bats_1022",4,7251.8092291014,"simulated"
"random_flight_4_bats_1023",4,7285.33640173779,"simulated"
"random_flight_4_bats_1024",4,7147.99108845875,"simulated"
"random_flight_4_bats_1025",4,7445.3830291886,"simulated"
"random_flight_4_bats_1026",4,7155.459345746,"simulated"
"random_flight_4_bats_1027",4,7060.80332643146,"simulated"
"random_flight_4_bats_1028",4,7271.78358131693,"simulated"
"random_flight_4_bats_1029",4,7148.23043099286,"simulated"
"random_flight_4_bats_1030",4,7202.46647944486,"simulated"
"random_flight_4_bats_1031",4,7225.94426092456,"simulated"
"random_flight_4_bats_1032",4,7078.06231566161,"simulated"
"random_flight_4_bats_1033",4,7306.22843661938,"simulated"
"random_flight_4_bats_1034",4,7017.71174883873,"simulated"
"random_flight_4_bats_1035",4,6887.87075130267,"simulated"
"random_flight_4_bats_1036",4,7043.9238414454,"simulated"
"random_flight_4_bats_1037",4,6954.40777007717,"simulated"
"random_flight_4_bats_1038",4,7083.98848890973,"simulated"
"random_flight_4_bats_1039",4,7097.24333686797,"simulated"
"random_flight_4_bats_1040",4,6983.86528952375,"simulated"
"random_flight_4_bats_1041",4,7229.39684439812,"simulated"
"random_flight_4_bats_1042",4,2938.82746333503,"simulated"
"random_flight_4_bats_1043",4,2526.83089634338,"simulated"
"random_flight_4_bats_1044",4,2598.78771120765,"simulated"
"random_flight_4_bats_1045",4,2697.67704742632,"simulated"
"random_flight_4_bats_1046",4,2857.26343280263,"simulated"
"random_flight_4_bats_1047",4,2369.56058325932,"simulated"
"random_flight_4_bats_1048",4,2488.70427212363,"simulated"
"random_flight_4_bats_1049",4,2595.71641777903,"simulated"
"random_flight_4_bats_1050",4,2952.8115306547,"simulated"
"random_flight_4_bats_1051",4,2353.45114950443,"simulated"
"random_flight_4_bats_1052",4,2525.67384218924,"simulated"
"random_flight_4_bats_1053",4,2558.93345744165,"simulated"
"random_flight_4_bats_1054",4,2715.91640213063,"simulated"
"random_flight_4_bats_1055",4,2182.31606505077,"simulated"
"random_flight_4_bats_1056",4,2330.81063416889,"simulated"
"random_flight_4_bats_1057",4,2381.42941877732,"simulated"
"random_flight_4_bats_1058",4,7816.99851291593,"simulated"
"random_flight_4_bats_1059",4,7722.74292198813,"simulated"
"random_flight_4_bats_1060",4,8146.29042345719,"simulated"
"random_flight_4_bats_1061",4,8133.67381658903,"simulated"
"random_flight_4_bats_1062",4,7388.36840881863,"simulated"
"random_flight_4_bats_1063",4,7966.27043407461,"simulated"
"random_flight_4_bats_1064",4,7661.867188891,"simulated"
"random_flight_4_bats_1065",4,8012.60139093498,"simulated"
"random_flight_4_bats_1066",4,7645.6012929868,"simulated"
"random_flight_4_bats_1067",4,7516.16072383747,"simulated"
"random_flight_4_bats_1068",4,7884.7810605638,"simulated"
"random_flight_4_bats_1069",4,7906.20153265147,"simulated"
"random_flight_4_bats_1070",4,7236.24079526163,"simulated"
"random_flight_4_bats_1071",4,7803.91988699615,"simulated"
"random_flight_4_bats_1072",4,7534.02053973127,"simulated"
"random_flight_4_bats_1073",4,7902.12017569185,"simulated"
"random_flight_4_bats_1074",4,6368.57726747916,"simulated"
"random_flight_4_bats_1075",4,6511.00494426379,"simulated"
"random_flight_4_bats_1076",4,6426.4404592074,"simulated"
"random_flight_4_bats_1077",4,6647.89787651228,"simulated"
"random_flight_4_bats_1078",4,6287.41366533349,"simulated"
"random_flight_4_bats_1079",4,6354.13505956646,"simulated"
"random_flight_4_bats_1080",4,6316.75744851011,"simulated"
"random_flight_4_bats_1081",4,6546.33767525173,"simulated"
"random_flight_4_bats_1082",4,6595.52900976916,"simulated"
"random_flight_4_bats_1083",4,6550.59287239518,"simulated"
"random_flight_4_bats_1084",4,6566.29426515931,"simulated"
"random_flight_4_bats_1085",4,6722.12196149795,"simulated"
"random_flight_4_bats_1086",4,6469.570424701,"simulated"
"random_flight_4_bats_1087",4,6490.39433139741,"simulated"
"random_flight_4_bats_1088",4,6482.36760059487,"simulated"
"random_flight_4_bats_1089",4,6655.55446628951,"simulated"
"random_flight_4_bats_1090",4,7936.31299904603,"simulated"
"random_flight_4_bats_1091",4,7852.3090151664,"simulated"
"random_flight_4_bats_1092",4,8252.1136831168,"simulated"
"random_flight_4_bats_1093",4,8285.1792932603,"simulated"
"random_flight_4_bats_1094",4,7464.9763427179,"simulated"
"random_flight_4_bats_1095",4,8099.1228906037,"simulated"
"random_flight_4_bats_1096",4,7757.03185020687,"simulated"
"random_flight_4_bats_1097",4,8165.11402818224,"simulated"
"random_flight_4_bats_1098",4,7768.17355907444,"simulated"
"random_flight_4_bats_1099",4,7648.98459697328,"simulated"
"random_flight_4_bats_1100",4,7993.86210018094,"simulated"
"random_flight_4_bats_1101",4,8060.96478928027,"simulated"
"random_flight_4_bats_1102",4,7316.10650911844,"simulated"
"random_flight_4_bats_1103",4,7940.03012348277,"simulated"
"random_flight_4_bats_1104",4,7632.44298100467,"simulated"
"random_flight_4_bats_1105",4,8057.89059289664,"simulated"
"random_flight_4_bats_1106",4,6394.40277217327,"simulated"
"random_flight_4_bats_1107",4,6593.07497158772,"simulated"
"random_flight_4_bats_1108",4,6470.8226913181,"simulated"
"random_flight_4_bats_1109",4,6749.62808455437,"simulated"
"random_flight_4_bats_1110",4,6323.49077707577,"simulated"
"random_flight_4_bats_1111",4,6446.45669393855,"simulated"
"random_flight_4_bats_1112",4,6371.39128766899,"simulated"
"random_flight_4_bats_1113",4,6658.31949034199,"simulated"
"random_flight_4_bats_1114",4,6607.86328799277,"simulated"
"random_flight_4_bats_1115",4,6619.1716732486,"simulated"
"random_flight_4_bats_1116",4,6597.18527079952,"simulated"
"random_flight_4_bats_1117",4,6810.36094306954,"simulated"
"random_flight_4_bats_1118",4,6527.58691993627,"simulated"
"random_flight_4_bats_1119",4,6604.6553492625,"simulated"
"random_flight_4_bats_1120",4,6558.94082324673,"simulated"
"random_flight_4_bats_1121",4,6789.47566487277,"simulated"
"random_flight_4_bats_1122",4,6416.00709453027,"simulated"
"random_flight_4_bats_1123",4,6604.62990278803,"simulated"
"random_flight_4_bats_1124",4,6471.8409905345,"simulated"
"random_flight_4_bats_1125",4,6681.42056399868,"simulated"
"random_flight_4_bats_1126",4,6365.59698273746,"simulated"
"random_flight_4_bats_1127",4,6478.51350844356,"simulated"
"random_flight_4_bats_1128",4,6392.91147019008,"simulated"
"random_flight_4_bats_1129",4,6610.613853091,"simulated"
"random_flight_4_bats_1130",4,6673.11502628919,"simulated"
"random_flight_4_bats_1131",4,6674.37402038834,"simulated"
"random_flight_4_bats_1132",4,6641.85098595535,"simulated"
"random_flight_4_bats_1133",4,6785.80083845328,"simulated"
"random_flight_4_bats_1134",4,6541.0514998677,"simulated"
"random_flight_4_bats_1135",4,6608.07053803725,"simulated"
"random_flight_4_bats_1136",4,6551.81938003756,"simulated"
"random_flight_4_bats_1137",4,6713.12840189152,"simulated"
"random_flight_4_bats_1138",4,6286.19126736293,"simulated"
"random_flight_4_bats_1139",4,6464.59114209923,"simulated"
"random_flight_4_bats_1140",4,6366.30612776443,"simulated"
"random_flight_4_bats_1141",4,6593.25113514522,"simulated"
"random_flight_4_bats_1142",4,6200.5961773486,"simulated"
"random_flight_4_bats_1143",4,6303.28976953324,"simulated"
"random_flight_4_bats_1144",4,6252.19162919849,"simulated"
"random_flight_4_bats_1145",4,6487.259446016,"simulated"
"random_flight_4_bats_1146",4,6453.1870561576,"simulated"
"random_flight_4_bats_1147",4,6444.22311673528,"simulated"
"random_flight_4_bats_1148",4,6446.20398022102,"simulated"
"random_flight_4_bats_1149",4,6607.51926663555,"simulated"
"random_flight_4_bats_1150",4,6355.16060869194,"simulated"
"random_flight_4_bats_1151",4,6411.95671334002,"simulated"
"random_flight_4_bats_1152",4,6390.20945325907,"simulated"
"random_flight_4_bats_1153",4,6568.88390902962,"simulated"
"random_flight_4_bats_1154",4,9338.98035703267,"simulated"
"random_flight_4_bats_1155",4,9240.7189754298,"simulated"
"random_flight_4_bats_1156",4,7339.84709096017,"simulated"
"random_flight_4_bats_1157",4,7301.37177032467,"simulated"
"random_flight_4_bats_1158",4,7480.8984660505,"simulated"
"random_flight_4_bats_1159",4,7360.20628575884,"simulated"
"random_flight_4_bats_1160",4,7540.91870923034,"simulated"
"random_flight_4_bats_1161",4,7518.26202476385,"simulated"
"random_flight_4_bats_1162",4,7404.8302537931,"simulated"
"random_flight_4_bats_1163",4,7642.07083573679,"simulated"
"random_flight_4_bats_1164",4,9432.07525379746,"simulated"
"random_flight_4_bats_1165",4,9337.07165215213,"simulated"
"random_flight_4_bats_1166",4,7382.1595585198,"simulated"
"random_flight_4_bats_1167",4,7353.93584493247,"simulated"
"random_flight_4_bats_1168",4,7509.71970713963,"simulated"
"random_flight_4_bats_1169",4,7434.70974385963,"simulated"
"random_flight_4_bats_1170",4,7540.52462455913,"simulated"
"random_flight_4_bats_1171",4,7574.11246272247,"simulated"
"random_flight_4_bats_1172",4,7422.9928965385,"simulated"
"random_flight_4_bats_1173",4,7717.58145441357,"simulated"
"random_flight_4_bats_1174",4,7332.25889116363,"simulated"
"random_flight_4_bats_1175",4,7324.537060881,"simulated"
"random_flight_4_bats_1176",4,7503.4664557229,"simulated"
"random_flight_4_bats_1177",4,7376.6693340779,"simulated"
"random_flight_4_bats_1178",4,7436.78214824883,"simulated"
"random_flight_4_bats_1179",4,7460.32059525548,"simulated"
"random_flight_4_bats_1180",4,7298.6643970876,"simulated"
"random_flight_4_bats_1181",4,7524.02713519058,"simulated"
"random_flight_4_bats_1182",4,7256.30929595043,"simulated"
"random_flight_4_bats_1183",4,7213.40248744627,"simulated"
"random_flight_4_bats_1184",4,7337.40471754543,"simulated"
"random_flight_4_bats_1185",4,7244.64467485627,"simulated"
"random_flight_4_bats_1186",4,7380.10215940777,"simulated"
"random_flight_4_bats_1187",4,7393.41767289295,"simulated"
"random_flight_4_bats_1188",4,7266.2653726438,"simulated"
"random_flight_4_bats_1189",4,7508.99354466338,"simulated"
"random_flight_4_bats_1190",4,3106.52281745367,"simulated"
"random_flight_4_bats_1191",4,2694.58691598897,"simulated"
"random_flight_4_bats_1192",4,2752.7694779483,"simulated"
"random_flight_4_bats_1193",4,2848.85543131218,"simulated"
"random_flight_4_bats_1194",4,3111.89297595317,"simulated"
"random_flight_4_bats_1195",4,2624.2507919368,"simulated"
"random_flight_4_bats_1196",4,2729.62022789618,"simulated"
"random_flight_4_bats_1197",4,2833.8289906968,"simulated"
"random_flight_4_bats_1198",4,3175.39021376167,"simulated"
"random_flight_4_bats_1199",4,2576.09049813835,"simulated"
"random_flight_4_bats_1200",4,2734.53893791822,"simulated"
"random_flight_4_bats_1201",4,2764.99517031585,"simulated"
"random_flight_4_bats_1202",4,2935.25111391667,"simulated"
"random_flight_4_bats_1203",4,2401.71144236375,"simulated"
"random_flight_4_bats_1204",4,2536.43175857693,"simulated"
"random_flight_4_bats_1205",4,2584.24716033058,"simulated"
"random_flight_4_bats_1206",4,9194.93286754503,"simulated"
"random_flight_4_bats_1207",4,9093.46237258513,"simulated"
"random_flight_4_bats_1208",4,7210.80070602467,"simulated"
"random_flight_4_bats_1209",4,7149.8428673795,"simulated"
"random_flight_4_bats_1210",4,7336.886148286,"simulated"
"random_flight_4_bats_1211",4,7230.47437820333,"simulated"
"random_flight_4_bats_1212",4,7380.0768444025,"simulated"
"random_flight_4_bats_1213",4,7361.57729984052,"simulated"
"random_flight_4_bats_1214",4,7251.75405508485,"simulated"
"random_flight_4_bats_1215",4,7497.70852456645,"simulated"
"random_flight_4_bats_1216",4,9285.97089433747,"simulated"
"random_flight_4_bats_1217",4,9187.75817933509,"simulated"
"random_flight_4_bats_1218",4,7251.05630361193,"simulated"
"random_flight_4_bats_1219",4,7200.35007201494,"simulated"
"random_flight_4_bats_1220",4,7363.65051940277,"simulated"
"random_flight_4_bats_1221",4,7302.92096633176,"simulated"
"random_flight_4_bats_1222",4,7377.62588975893,"simulated"
"random_flight_4_bats_1223",4,7415.37086782676,"simulated"
"random_flight_4_bats_1224",4,7267.85982785788,"simulated"
"random_flight_4_bats_1225",4,7571.16227327086,"simulated"
"random_flight_4_bats_1226",4,7218.27401981167,"simulated"
"random_flight_4_bats_1227",4,7188.06967151937,"simulated"
"random_flight_4_bats_1228",4,7374.51565154193,"simulated"
"random_flight_4_bats_1229",4,7261.99894010593,"simulated"
"random_flight_4_bats_1230",4,7291.00179700453,"simulated"
"random_flight_4_bats_1231",4,7318.69738391568,"simulated"
"random_flight_4_bats_1232",4,7160.64971196288,"simulated"
"random_flight_4_bats_1233",4,7394.72633760379,"simulated"
"random_flight_4_bats_1234",4,7139.11531124143,"simulated"
"random_flight_4_bats_1235",4,7073.7259847276,"simulated"
"random_flight_4_bats_1236",4,7205.24480000743,"simulated"
"random_flight_4_bats_1237",4,7126.76516752727,"simulated"
"random_flight_4_bats_1238",4,7231.11269480643,"simulated"
"random_flight_4_bats_1239",4,7248.58534819611,"simulated"
"random_flight_4_bats_1240",4,7125.04157416205,"simulated"
"random_flight_4_bats_1241",4,7376.48363371955,"simulated"
"random_flight_4_bats_1242",4,2975.7435707615,"simulated"
"random_flight_4_bats_1243",4,2567.9648092013,"simulated"
"random_flight_4_bats_1244",4,2629.75589737572,"simulated"
"random_flight_4_bats_1245",4,2734.55573827752,"simulated"
"random_flight_4_bats_1246",4,2958.63121125133,"simulated"
"random_flight_4_bats_1247",4,2475.14616713947,"simulated"
"random_flight_4_bats_1248",4,2584.12412931393,"simulated"
"random_flight_4_bats_1249",4,2697.04677965247,"simulated"
"random_flight_4_bats_1250",4,3029.6450342405,"simulated"
"random_flight_4_bats_1251",4,2434.50245852168,"simulated"
"random_flight_4_bats_1252",4,2596.55942451663,"simulated"
"random_flight_4_bats_1253",4,2635.72954445218,"simulated"
"random_flight_4_bats_1254",4,2803.7863446045,"simulated"
"random_flight_4_bats_1255",4,2274.40381295608,"simulated"
"random_flight_4_bats_1256",4,2412.73265538435,"simulated"
"random_flight_4_bats_1257",4,2469.26194467592,"simulated"
"random_flight_4_bats_1258",4,9198.8635000683,"simulated"
"random_flight_4_bats_1259",4,9098.81288097077,"simulated"
"random_flight_4_bats_1260",4,7204.11177306803,"simulated"
"random_flight_4_bats_1261",4,7157.64429173047,"simulated"
"random_flight_4_bats_1262",4,7350.16196571303,"simulated"
"random_flight_4_bats_1263",4,7220.03304169297,"simulated"
"random_flight_4_bats_1264",4,7388.4980500752,"simulated"
"random_flight_4_bats_1265",4,7371.35346660577,"simulated"
"random_flight_4_bats_1266",4,7256.37677662099,"simulated"
"random_flight_4_bats_1267",4,7507.58734338775,"simulated"
"random_flight_4_bats_1268",4,9291.64626536373,"simulated"
"random_flight_4_bats_1269",4,9194.85342622373,"simulated"
"random_flight_4_bats_1270",4,7246.1121091583,"simulated"
"random_flight_4_bats_1271",4,7209.8962348689,"simulated"
"random_flight_4_bats_1272",4,7378.6710753328,"simulated"
"random_flight_4_bats_1273",4,7294.2243683244,"simulated"
"random_flight_4_bats_1274",4,7387.79183393463,"simulated"
"random_flight_4_bats_1275",4,7426.89177309502,"simulated"
"random_flight_4_bats_1276",4,7274.22728789701,"simulated"
"random_flight_4_bats_1277",4,7582.78583059516,"simulated"
"random_flight_4_bats_1278",4,7209.366365813,"simulated"
"random_flight_4_bats_1279",4,7193.6523748283,"simulated"
"random_flight_4_bats_1280",4,7385.57274792693,"simulated"
"random_flight_4_bats_1281",4,7249.33888255353,"simulated"
"random_flight_4_bats_1282",4,7297.2042816352,"simulated"
"random_flight_4_bats_1283",4,7326.2548296389,"simulated"
"random_flight_4_bats_1284",4,7163.05371245698,"simulated"
"random_flight_4_bats_1285",4,7402.38643538305,"simulated"
"random_flight_4_bats_1286",4,7131.62753310513,"simulated"
"random_flight_4_bats_1287",4,7080.7285638989,"simulated"
"random_flight_4_bats_1288",4,7217.7217722548,"simulated"
"random_flight_4_bats_1289",4,7115.52498583723,"simulated"
"random_flight_4_bats_1290",4,7238.73505529946,"simulated"
"random_flight_4_bats_1291",4,7257.5626697817,"simulated"
"random_flight_4_bats_1292",4,7128.86545051851,"simulated"
"random_flight_4_bats_1293",4,7385.56360736118,"simulated"
"random_flight_4_bats_1294",4,2971.32648991227,"simulated"
"random_flight_4_bats_1295",4,2564.90268944462,"simulated"
"random_flight_4_bats_1296",4,2621.54033238992,"simulated"
"random_flight_4_bats_1297",4,2731.59627057688,"simulated"
"random_flight_4_bats_1298",4,2968.7044877097,"simulated"
"random_flight_4_bats_1299",4,2486.57440469038,"simulated"
"random_flight_4_bats_1300",4,2590.39892163573,"simulated"
"random_flight_4_bats_1301",4,2708.57766925943,"simulated"
"random_flight_4_bats_1302",4,3045.19270377493,"simulated"
"random_flight_4_bats_1303",4,2451.40508914867,"simulated"
"random_flight_4_bats_1304",4,2608.3086099145,"simulated"
"random_flight_4_bats_1305",4,2652.73482713522,"simulated"
"random_flight_4_bats_1306",4,2795.61686020153,"simulated"
"random_flight_4_bats_1307",4,2267.58928964567,"simulated"
"random_flight_4_bats_1308",4,2400.76468684482,"simulated"
"random_flight_4_bats_1309",4,2462.55007342155,"simulated"
"random_flight_4_bats_1310",4,7994.51950247253,"simulated"
"random_flight_4_bats_1311",4,7979.20593987457,"simulated"
"random_flight_4_bats_1312",4,8383.6935595568,"simulated"
"random_flight_4_bats_1313",4,8358.3962376393,"simulated"
"random_flight_4_bats_1314",4,7606.72018049857,"simulated"
"random_flight_4_bats_1315",4,8190.19497227855,"simulated"
"random_flight_4_bats_1316",4,7870.47255517597,"simulated"
"random_flight_4_bats_1317",4,8232.37335918825,"simulated"
"random_flight_4_bats_1318",4,7883.1310467428,"simulated"
"random_flight_4_bats_1319",4,7832.6325059233,"simulated"
"random_flight_4_bats_1320",4,8182.1929608628,"simulated"
"random_flight_4_bats_1321",4,8190.93271790114,"simulated"
"random_flight_4_bats_1322",4,7514.60133114097,"simulated"
"random_flight_4_bats_1323",4,8087.85318939948,"simulated"
"random_flight_4_bats_1324",4,7802.63467021564,"simulated"
"random_flight_4_bats_1325",4,8181.90090814452,"simulated"
"random_flight_4_bats_1326",4,6524.690263546,"simulated"
"random_flight_4_bats_1327",4,6672.69070685463,"simulated"
"random_flight_4_bats_1328",4,6572.80704987927,"simulated"
"random_flight_4_bats_1329",4,6805.43106915245,"simulated"
"random_flight_4_bats_1330",4,6522.46868973017,"simulated"
"random_flight_4_bats_1331",4,6594.76285048713,"simulated"
"random_flight_4_bats_1332",4,6542.06606751182,"simulated"
"random_flight_4_bats_1333",4,6782.81289622174,"simulated"
"random_flight_4_bats_1334",4,6811.524152379,"simulated"
"random_flight_4_bats_1335",4,6772.16078152902,"simulated"
"random_flight_4_bats_1336",4,6772.54300237419,"simulated"
"random_flight_4_bats_1337",4,6939.53730068112,"simulated"
"random_flight_4_bats_1338",4,6672.8848522615,"simulated"
"random_flight_4_bats_1339",4,6699.28152548192,"simulated"
"random_flight_4_bats_1340",4,6675.93562276041,"simulated"
"random_flight_4_bats_1341",4,6860.28909042335,"simulated"
"random_flight_4_bats_1342",4,8081.48346392813,"simulated"
"random_flight_4_bats_1343",4,8076.42150837833,"simulated"
"random_flight_4_bats_1344",4,8457.16629454189,"simulated"
"random_flight_4_bats_1345",4,8477.55118963606,"simulated"
"random_flight_4_bats_1346",4,7650.97758972333,"simulated"
"random_flight_4_bats_1347",4,8290.69690413313,"simulated"
"random_flight_4_bats_1348",4,7933.28669181733,"simulated"
"random_flight_4_bats_1349",4,8352.535471761,"simulated"
"random_flight_4_bats_1350",4,7973.35278815593,"simulated"
"random_flight_4_bats_1351",4,7933.1058543846,"simulated"
"random_flight_4_bats_1352",4,8258.92347580543,"simulated"
"random_flight_4_bats_1353",4,8313.34544985543,"simulated"
"random_flight_4_bats_1354",4,7562.11652032326,"simulated"
"random_flight_4_bats_1355",4,8191.6129012116,"simulated"
"random_flight_4_bats_1356",4,7868.70658681453,"simulated"
"random_flight_4_bats_1357",4,8305.3208006748,"simulated"
"random_flight_4_bats_1358",4,6518.1652435656,"simulated"
"random_flight_4_bats_1359",4,6722.41020950405,"simulated"
"random_flight_4_bats_1360",4,6584.83875731546,"simulated"
"random_flight_4_bats_1361",4,6874.81075252003,"simulated"
"random_flight_4_bats_1362",4,6526.19527679793,"simulated"
"random_flight_4_bats_1363",4,6654.73396018472,"simulated"
"random_flight_4_bats_1364",4,6564.34938199618,"simulated"
"random_flight_4_bats_1365",4,6862.44418663749,"simulated"
"random_flight_4_bats_1366",4,6791.5079059281,"simulated"
"random_flight_4_bats_1367",4,6808.38905770793,"simulated"
"random_flight_4_bats_1368",4,6771.08348333988,"simulated"
"random_flight_4_bats_1369",4,6995.4257575782,"simulated"
"random_flight_4_bats_1370",4,6698.55082282226,"simulated"
"random_flight_4_bats_1371",4,6781.1920186725,"simulated"
"random_flight_4_bats_1372",4,6720.15832073776,"simulated"
"random_flight_4_bats_1373",4,6961.8597643321,"simulated"
"random_flight_4_bats_1374",4,6498.5247632797,"simulated"
"random_flight_4_bats_1375",4,6692.72033806147,"simulated"
"random_flight_4_bats_1376",4,6544.61225388897,"simulated"
"random_flight_4_bats_1377",4,6765.35842932145,"simulated"
"random_flight_4_bats_1378",4,6527.05667981673,"simulated"
"random_flight_4_bats_1379",4,6645.54597204683,"simulated"
"random_flight_4_bats_1380",4,6544.62476187438,"simulated"
"random_flight_4_bats_1381",4,6773.4937467436,"simulated"
"random_flight_4_bats_1382",4,6815.51484158163,"simulated"
"random_flight_4_bats_1383",4,6822.34660220478,"simulated"
"random_flight_4_bats_1384",4,6774.50439585281,"simulated"
"random_flight_4_bats_1385",4,6929.62085031905,"simulated"
"random_flight_4_bats_1386",4,6670.7706001108,"simulated"
"random_flight_4_bats_1387",4,6743.36240480435,"simulated"
"random_flight_4_bats_1388",4,6671.7920748857,"simulated"
"random_flight_4_bats_1389",4,6844.26769870795,"simulated"
"random_flight_4_bats_1390",4,6428.71770031176,"simulated"
"random_flight_4_bats_1391",4,6612.69034157207,"simulated"
"random_flight_4_bats_1392",4,6499.0861553183,"simulated"
"random_flight_4_bats_1393",4,6737.19776466738,"simulated"
"random_flight_4_bats_1394",4,6422.06463862727,"simulated"
"random_flight_4_bats_1395",4,6530.3309973359,"simulated"
"random_flight_4_bats_1396",4,6463.91368508218,"simulated"
"random_flight_4_bats_1397",4,6710.148103868,"simulated"
"random_flight_4_bats_1398",4,6655.59563564943,"simulated"
"random_flight_4_bats_1399",4,6652.20446275112,"simulated"
"random_flight_4_bats_1400",4,6638.86615431788,"simulated"
"random_flight_4_bats_1401",4,6811.34804270072,"simulated"
"random_flight_4_bats_1402",4,6544.88847313444,"simulated"
"random_flight_4_bats_1403",4,6607.25734430652,"simulated"
"random_flight_4_bats_1404",4,6570.1909123066,"simulated"
"random_flight_4_bats_1405",4,6760.03197004545,"simulated"
"random_flight_4_bats_1406",4,8688.9801035313,"simulated"
"random_flight_4_bats_1407",4,8649.2671947745,"simulated"
"random_flight_4_bats_1408",4,9085.07654264973,"simulated"
"random_flight_4_bats_1409",4,9003.2652598359,"simulated"
"random_flight_4_bats_1410",4,8311.1702949425,"simulated"
"random_flight_4_bats_1411",4,8982.95700890765,"simulated"
"random_flight_4_bats_1412",4,8563.59377786957,"simulated"
"random_flight_4_bats_1413",4,8958.81133825952,"simulated"
"random_flight_4_bats_1414",4,8627.0701549428,"simulated"
"random_flight_4_bats_1415",4,8552.17226796447,"simulated"
"random_flight_4_bats_1416",4,8933.05445109696,"simulated"
"random_flight_4_bats_1417",4,8885.28024723897,"simulated"
"random_flight_4_bats_1418",4,8268.52995272613,"simulated"
"random_flight_4_bats_1419",4,8930.09373316982,"simulated"
"random_flight_4_bats_1420",4,8545.23440005047,"simulated"
"random_flight_4_bats_1421",4,8957.81739435702,"simulated"
"random_flight_4_bats_1422",4,7152.39538656483,"simulated"
"random_flight_4_bats_1423",4,7388.70775205863,"simulated"
"random_flight_4_bats_1424",4,7189.18328114777,"simulated"
"random_flight_4_bats_1425",4,7455.12405679862,"simulated"
