"sound.files","selec","start","end","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed"
"ch2MPI2020-01-20_12-09-41_0000076.wav",21,90.45377,90.50477,0.7588107,"call","MPI2020-01-20_12-09-41_0000076.wav",76,71,"T71_GGP5_2021","ch2MPI2020-01-20_12-09-41_0000076.wav",9,"call"
"ch1MPI2020-01-20_12-09-41_0000076.wav",10,98.27914,98.33014,0.7440186,"call","MPI2020-01-20_12-09-41_0000076.wav",76,71,"T71_GGP5_2021","ch1MPI2020-01-20_12-09-41_0000076.wav",10,"call"
"ch2MPI2020-01-20_12-09-41_0000076.wav",23,102.0012,102.0522,0.6693971,"call","MPI2020-01-20_12-09-41_0000076.wav",76,71,"T71_GGP5_2021","ch2MPI2020-01-20_12-09-41_0000076.wav",11,"call"
"ch1MPI2020-01-20_12-09-41_0000076.wav",12,116.2299,116.2809,0.5739678,"call","MPI2020-01-20_12-09-41_0000076.wav",76,71,"T71_GGP5_2021","ch1MPI2020-01-20_12-09-41_0000076.wav",12,"call"
"ch1MPI2020-01-20_12-09-41_0000076.wav",13,121.1673,121.2183,0.7213987,"call","MPI2020-01-20_12-09-41_0000076.wav",76,71,"T71_GGP5_2021","ch1MPI2020-01-20_12-09-41_0000076.wav",13,"call"
"ch3MPI2020-01-26_11-00-06_0000171.wav",9,95.74134,95.79234,0.7213454,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch3MPI2020-01-26_11-00-06_0000171.wav",1,"call"
"ch1MPI2020-01-26_11-00-06_0000171.wav",3,105.0961,105.1471,0.6905438,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch1MPI2020-01-26_11-00-06_0000171.wav",2,"call"
"ch1MPI2020-01-26_11-00-06_0000171.wav",4,110.7134,110.7644,0.8172979,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch1MPI2020-01-26_11-00-06_0000171.wav",3,"call"
"ch4MPI2020-01-26_11-00-06_0000171.wav",24,112.8555,112.9065,0.4784239,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch4MPI2020-01-26_11-00-06_0000171.wav",4,"call"
"ch1MPI2020-01-26_11-00-06_0000171.wav",6,123.1582,123.2092,0.640248,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch1MPI2020-01-26_11-00-06_0000171.wav",5,"call"
"ch1MPI2020-01-26_11-00-06_0000171.wav",8,127.4556,127.5066,0.7603236,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch1MPI2020-01-26_11-00-06_0000171.wav",6,"call"
"ch1MPI2020-01-26_11-00-06_0000171.wav",1,77.54788,77.59888,0.5964234,"call","MPI2020-01-26_11-00-06_0000171.wav",171,182,"T182_G21_2020","ch1MPI2020-01-26_11-00-06_0000171.wav",NA,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",30,93.18646,93.23746,0.489153,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",1,"call"
"ch4MPI2020-01-15_14-17-44_0000005.wav",47,96.26314,96.31414,0.6543984,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch4MPI2020-01-15_14-17-44_0000005.wav",2,"call"
"ch2MPI2020-01-15_14-17-44_0000005.wav",3,99.52916,99.58016,0.7470454,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch2MPI2020-01-15_14-17-44_0000005.wav",3,"call"
"ch3MPI2020-01-15_14-17-44_0000005.wav",19,101.8552,101.9062,0.8735854,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch3MPI2020-01-15_14-17-44_0000005.wav",4,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",34,102.2465,102.2975,0.5098871,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",5,"call"
"ch3MPI2020-01-15_14-17-44_0000005.wav",21,110.9572,111.0082,0.691547,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch3MPI2020-01-15_14-17-44_0000005.wav",6,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",36,127.4366,127.4876,0.7931755,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",7,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",37,127.8106,127.8616,0.8032702,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",8,"call"
"ch4MPI2020-01-15_14-17-44_0000005.wav",55,133.6013,133.6523,0.6592972,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch4MPI2020-01-15_14-17-44_0000005.wav",9,"call"
"ch4MPI2020-01-15_14-17-44_0000005.wav",56,134.584,134.635,0.524865,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch4MPI2020-01-15_14-17-44_0000005.wav",10,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",41,155.7494,155.8004,0.8124526,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",11,"call"
"ch1MPI2020-01-15_14-17-44_0000005.wav",42,156.1388,156.1898,0.7216838,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch1MPI2020-01-15_14-17-44_0000005.wav",12,"call"
"ch2MPI2020-01-15_14-17-44_0000005.wav",13,163.4728,163.5238,0.8201472,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch2MPI2020-01-15_14-17-44_0000005.wav",13,"call"
"ch3MPI2020-01-15_14-17-44_0000005.wav",28,170.1035,170.1545,0.752037,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch3MPI2020-01-15_14-17-44_0000005.wav",14,"call"
"ch2MPI2020-01-15_14-17-44_0000005.wav",15,171.1462,171.1972,0.6287778,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch2MPI2020-01-15_14-17-44_0000005.wav",15,"call"
"ch4MPI2020-01-15_14-17-44_0000005.wav",49,101.4885,101.5395,0.3247599,"call","MPI2020-01-15_14-17-44_0000005.wav",5,7,"T7_G4_2020","ch4MPI2020-01-15_14-17-44_0000005.wav",NA,"call"
"ch1MPI2020-01-23_10-30-35_0000106.wav",1,50.41103,50.46203,0.7122985,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch1MPI2020-01-23_10-30-35_0000106.wav",1,"call"
"ch3MPI2020-01-23_10-30-35_0000106.wav",35,61.53777,61.58877,0.80249,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch3MPI2020-01-23_10-30-35_0000106.wav",2,"call"
"ch1MPI2020-01-23_10-30-35_0000106.wav",3,63.42912,63.48012,0.8898157,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch1MPI2020-01-23_10-30-35_0000106.wav",3,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",52,69.80183,69.85283,0.6781015,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",4,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",53,76.90388,76.95488,0.8048924,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",5,"call"
"ch1MPI2020-01-23_10-30-35_0000106.wav",6,79.9139,79.9649,0.7077809,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch1MPI2020-01-23_10-30-35_0000106.wav",6,"call"
"ch1MPI2020-01-23_10-30-35_0000106.wav",7,84.12993,84.18093,0.6761506,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch1MPI2020-01-23_10-30-35_0000106.wav",7,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",56,89.14464,89.19564,0.7799458,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",8,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",57,95.23401,95.28501,0.7147133,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",9,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",58,102.4434,102.4944,0.7111217,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",10,"call"
"ch2MPI2020-01-23_10-30-35_0000106.wav",28,104.2407,104.2917,0.7227299,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch2MPI2020-01-23_10-30-35_0000106.wav",11,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",60,110.5441,110.5951,0.6490084,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",12,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",61,117.3182,117.3692,0.7562862,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",13,"call"
"ch4MPI2020-01-23_10-30-35_0000106.wav",62,121.9095,121.9605,0.7592017,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch4MPI2020-01-23_10-30-35_0000106.wav",14,"call"
"ch3MPI2020-01-23_10-30-35_0000106.wav",48,125.5216,125.5726,0.6554847,"call","MPI2020-01-23_10-30-35_0000106.wav",106,104,"T104_GJP255_2021","ch3MPI2020-01-23_10-30-35_0000106.wav",15,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",42,21.66474,21.71574,0.4647041,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",1,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",86,42.02813,42.07913,0.829486,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",2,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",44,44.23348,44.28448,0.7656703,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",3,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",45,44.70014,44.75114,0.52337,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",4,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",46,51.6115,51.6625,0.688073,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",5,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",6,52.82617,52.87717,0.7266869,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",6,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",7,56.38418,56.43518,0.7312715,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",7,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",8,60.9422,60.9932,0.8764401,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",8,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",93,64.51554,64.56654,0.809574,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",9,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",51,69.38689,69.43789,0.7171923,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",10,"call"
"ch2MPI2020-01-23_10-55-35_0000107.wav",135,70.12156,70.17256,0.8225892,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",11,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",12,70.78156,70.83256,0.4588852,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",12,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",13,73.27424,73.32524,0.7413824,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",13,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",14,73.41357,73.46457,0.8299156,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",14,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",15,75.12357,75.17457,0.7544629,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",15,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",16,80.55759,80.60859,0.9036892,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",16,"call"
"ch2MPI2020-01-23_10-55-35_0000107.wav",141,81.87226,81.92326,0.5880016,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",17,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",18,83.97427,84.02527,0.842664,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",18,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",19,84.3536,84.4046,0.8025183,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",19,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",103,86.32361,86.37461,0.8116998,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",20,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",63,87.52295,87.57395,0.7914046,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",21,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",22,93.20897,93.25997,0.7986656,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",22,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",23,93.48297,93.53397,0.6916196,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",23,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",67,96.28231,96.33331,0.7400626,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",24,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",108,98.24965,98.30065,0.797847,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",25,"call"
"ch2MPI2020-01-23_10-55-35_0000107.wav",150,99.86365,99.91465,0.6773984,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",26,"call"
"ch2MPI2020-01-23_10-55-35_0000107.wav",151,102.4877,102.5387,0.6764593,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",27,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",71,107.6503,107.7013,0.8190138,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",28,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",112,108.255,108.306,0.6437136,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",29,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",30,111.7724,111.8234,0.840833,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",30,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",114,115.109,115.16,0.5441034,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",31,"call"
"ch2MPI2020-01-23_10-55-35_0000107.wav",157,117.271,117.322,0.7994179,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch2MPI2020-01-23_10-55-35_0000107.wav",32,"call"
"ch3MPI2020-01-23_10-55-35_0000107.wav",76,118.2004,118.2514,0.7124837,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch3MPI2020-01-23_10-55-35_0000107.wav",33,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",117,121.2017,121.2527,0.7830779,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",34,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",118,122.6337,122.6847,0.7988623,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",35,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",119,123.2604,123.3114,0.7515394,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",36,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",37,125.8657,125.9167,0.7317158,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",37,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",121,127.0684,127.1194,0.8514605,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",38,"call"
"ch4MPI2020-01-23_10-55-35_0000107.wav",122,129.2777,129.3287,0.712443,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch4MPI2020-01-23_10-55-35_0000107.wav",39,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",40,129.5251,129.5761,0.7577895,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",40,"call"
"ch1MPI2020-01-23_10-55-35_0000107.wav",41,130.3218,130.3728,0.7857158,"call","MPI2020-01-23_10-55-35_0000107.wav",107,105,"T105_GF21_2021","ch1MPI2020-01-23_10-55-35_0000107.wav",41,"call"
"ch3MPI2020-01-23_11-03-09_0000108.wav",6,26.4648,26.5158,0.7808777,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch3MPI2020-01-23_11-03-09_0000108.wav",1,"call"
"ch1MPI2020-01-23_11-03-09_0000108.wav",3,63.72165,63.77265,0.8613539,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call"
"ch1MPI2020-01-23_11-03-09_0000108.wav",4,72.64902,72.70002,0.857701,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call"
"ch1MPI2020-01-23_11-03-09_0000108.wav",2,55.73761,55.78861,0.8334417,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call"
"ch1MPI2020-01-23_11-03-09_0000108.wav",1,50.63825,50.68925,0.8300498,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch1MPI2020-01-23_11-03-09_0000108.wav",NA,"call"
"ch3MPI2020-01-23_11-03-09_0000108.wav",7,121.3466,121.3976,0.6270702,"call","MPI2020-01-23_11-03-09_0000108.wav",108,106,"T106_GM20_2021","ch3MPI2020-01-23_11-03-09_0000108.wav",NA,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",129,22.65212,22.70312,0.4890987,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",1,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",2,27.05881,27.10981,0.4977911,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",2,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",131,30.76417,30.81517,0.7085309,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",3,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",4,35.21886,35.26986,0.7232882,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",4,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",87,38.70488,38.75588,0.5105392,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",5,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",6,43.15023,43.20123,0.5595439,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",6,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",90,43.86624,43.91724,0.6288306,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",7,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",8,44.44624,44.49724,0.7133011,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",8,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",9,46.79292,46.84392,0.7390185,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",9,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",10,50.11894,50.16994,0.6619237,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",10,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",140,54.96896,55.01996,0.5752974,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",11,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",96,61.15033,61.20133,0.690905,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",12,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",13,63.36768,63.41868,0.8398315,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",13,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",143,65.09569,65.14669,0.6669727,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",14,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",144,66.30503,66.35603,0.7602705,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",15,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",17,71.91306,71.96406,0.6532357,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",16,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",18,74.20573,74.25673,0.7209966,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",17,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",147,74.3524,74.4034,0.5266055,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",18,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",104,79.63043,79.68143,0.6721125,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",19,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",150,79.8691,79.9201,0.773071,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",20,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",22,84.32379,84.37479,0.5867048,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",21,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",107,85.25713,85.30813,0.6443724,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",22,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",24,87.14847,87.19947,0.7020717,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",23,"call"
"ch2MPI2020-01-23_11-32-03_0000110.wav",66,87.68714,87.73814,0.5421813,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch2MPI2020-01-23_11-32-03_0000110.wav",24,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",110,91.05183,91.10283,0.6857625,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",25,"call"
"ch2MPI2020-01-23_11-32-03_0000110.wav",68,95.46252,95.51352,0.6384052,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch2MPI2020-01-23_11-32-03_0000110.wav",26,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",112,96.56519,96.61619,0.6782261,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",27,"call"
