"video","n_indiv","dtw_dist","type"
"random_flight_3_bats_477",3,1921.27098689947,"simulated"
"random_flight_3_bats_478",3,2386.26689991077,"simulated"
"random_flight_3_bats_479",3,2220.35951300397,"simulated"
"random_flight_3_bats_480",3,2285.45189075373,"simulated"
"random_flight_3_bats_481",3,2312.20228084218,"simulated"
"random_flight_3_bats_482",3,2551.10671869494,"simulated"
"random_flight_3_bats_483",3,2300.98589602456,"simulated"
"random_flight_3_bats_484",3,2427.70499917935,"simulated"
"random_flight_3_bats_485",3,2097.61279589217,"simulated"
"random_flight_3_bats_486",3,2347.53271003767,"simulated"
"random_flight_3_bats_487",3,2234.44900834855,"simulated"
"random_flight_3_bats_488",3,2229.16886317814,"simulated"
"random_flight_3_bats_489",3,2130.89282416827,"simulated"
"random_flight_3_bats_490",3,2255.1352969486,"simulated"
"random_flight_3_bats_491",3,2011.90699657589,"simulated"
"random_flight_3_bats_492",3,2027.11269699627,"simulated"
"random_flight_3_bats_493",3,1929.61194443111,"simulated"
"random_flight_3_bats_494",3,2319.30675915693,"simulated"
"random_flight_3_bats_495",3,2233.46150880264,"simulated"
"random_flight_3_bats_496",3,2166.65078991368,"simulated"
"random_flight_3_bats_497",3,2105.19359837947,"simulated"
"random_flight_3_bats_498",3,2139.76688934848,"simulated"
"random_flight_3_bats_499",3,2056.12749102207,"simulated"
"random_flight_3_bats_500",3,2048.91385690189,"simulated"
"random_flight_3_bats_501",3,1739.84930684398,"simulated"
"random_flight_3_bats_502",3,2053.69783826267,"simulated"
"random_flight_3_bats_503",3,1930.84190705752,"simulated"
"random_flight_3_bats_504",3,2081.59873340884,"simulated"
"random_flight_3_bats_505",3,2072.563764581,"simulated"
"random_flight_3_bats_506",3,2205.77480602326,"simulated"
"random_flight_3_bats_507",3,2170.05998974726,"simulated"
"random_flight_3_bats_508",3,2342.17859661336,"simulated"
"random_flight_3_bats_509",3,2065.39084594236,"simulated"
"random_flight_3_bats_510",3,2062.29001890815,"simulated"
"random_flight_3_bats_511",3,1937.75419496762,"simulated"
"random_flight_3_bats_512",3,1935.80235495401,"simulated"
"random_flight_3_bats_513",3,2043.00530118425,"simulated"
"random_flight_3_bats_514",3,2166.6391019263,"simulated"
"random_flight_3_bats_515",3,2078.965766961,"simulated"
"random_flight_3_bats_516",3,2192.85285006951,"simulated"
"random_flight_3_bats_517",3,2171.5576954474,"simulated"
"random_flight_3_bats_518",3,2206.07042797518,"simulated"
"random_flight_3_bats_519",3,1954.16502779274,"simulated"
"random_flight_3_bats_520",3,1965.17825874503,"simulated"
"random_flight_3_bats_521",3,1792.2503284668,"simulated"
"random_flight_3_bats_522",3,2224.23146135849,"simulated"
"random_flight_3_bats_523",3,2180.36071432993,"simulated"
"random_flight_3_bats_524",3,2315.3651511305,"simulated"
"random_flight_3_bats_525",3,2067.72209744969,"simulated"
"random_flight_3_bats_526",3,2247.45326169477,"simulated"
"random_flight_3_bats_527",3,2039.9525765979,"simulated"
"random_flight_3_bats_528",3,2084.54215240534,"simulated"
"random_flight_3_bats_529",3,1981.55466000716,"simulated"
"random_flight_3_bats_530",3,2252.73791784412,"simulated"
"random_flight_3_bats_531",3,2155.3802479635,"simulated"
"random_flight_3_bats_532",3,2170.42188290528,"simulated"
"random_flight_3_bats_533",3,2161.87643134074,"simulated"
"random_flight_3_bats_534",3,2514.50136314667,"simulated"
"random_flight_3_bats_535",3,2256.93335227355,"simulated"
"random_flight_3_bats_536",3,2353.54317939739,"simulated"
"random_flight_3_bats_537",3,2113.33268757057,"simulated"
"random_flight_3_bats_538",3,2364.31148190313,"simulated"
"random_flight_3_bats_539",3,2243.78059201127,"simulated"
"random_flight_3_bats_540",3,2208.39117080992,"simulated"
"random_flight_3_bats_541",3,2199.9968432604,"simulated"
"random_flight_3_bats_542",3,2340.46378584025,"simulated"
"random_flight_3_bats_543",3,2089.7882972648,"simulated"
"random_flight_3_bats_544",3,2074.88472165423,"simulated"
"random_flight_3_bats_545",3,2067.26568054941,"simulated"
"random_flight_3_bats_546",3,2354.58450524059,"simulated"
"random_flight_3_bats_547",3,2261.29206668357,"simulated"
"random_flight_3_bats_548",3,2164.37207176366,"simulated"
"random_flight_3_bats_549",3,2192.7965916898,"simulated"
"random_flight_3_bats_550",3,2139.74879377916,"simulated"
"random_flight_3_bats_551",3,2048.66220725002,"simulated"
"random_flight_3_bats_552",3,2011.33929709889,"simulated"
"random_flight_3_bats_553",3,1792.15645850133,"simulated"
"random_flight_3_bats_554",3,1848.03179806925,"simulated"
"random_flight_3_bats_555",3,1973.36019984463,"simulated"
"random_flight_3_bats_556",3,2137.06362003263,"simulated"
"random_flight_3_bats_557",3,2129.28925948876,"simulated"
"random_flight_3_bats_558",3,2118.45956261207,"simulated"
"random_flight_3_bats_559",3,1891.10018357642,"simulated"
"random_flight_3_bats_560",3,2100.4010585379,"simulated"
"random_flight_3_bats_561",3,2001.7019390824,"simulated"
"random_flight_3_bats_562",3,1635.80385895328,"simulated"
"random_flight_3_bats_563",3,1707.6453378766,"simulated"
"random_flight_3_bats_564",3,1751.3859562058,"simulated"
"random_flight_3_bats_565",3,1982.70919777822,"simulated"
"random_flight_3_bats_566",3,2144.77326846237,"simulated"
"random_flight_3_bats_567",3,1867.34656365047,"simulated"
"random_flight_3_bats_568",3,2128.66768992836,"simulated"
"random_flight_3_bats_569",3,1892.74557104422,"simulated"
"random_flight_3_bats_570",3,2103.86132536363,"simulated"
"random_flight_3_bats_571",3,1963.47174153299,"simulated"
"random_flight_3_bats_572",3,2092.79361948569,"simulated"
"random_flight_3_bats_573",3,2088.68766487884,"simulated"
"random_flight_3_bats_574",3,2249.21277810468,"simulated"
"random_flight_3_bats_575",3,1978.67859559046,"simulated"
"random_flight_3_bats_576",3,2128.48631913393,"simulated"
"random_flight_3_bats_577",3,2125.1556509718,"simulated"
"random_flight_3_bats_578",3,2292.03248089245,"simulated"
"random_flight_3_bats_579",3,2178.88134839666,"simulated"
"random_flight_3_bats_580",3,2246.67265263079,"simulated"
"random_flight_3_bats_581",3,2279.38554549961,"simulated"
"random_flight_3_bats_582",3,2317.06546256797,"simulated"
"random_flight_3_bats_583",3,2206.12018210005,"simulated"
"random_flight_3_bats_584",3,2333.50857110296,"simulated"
"random_flight_3_bats_585",3,2118.61410544808,"simulated"
"random_flight_3_bats_586",3,1923.85829979371,"simulated"
"random_flight_3_bats_587",3,1970.54833543165,"simulated"
"random_flight_3_bats_588",3,2114.92779728588,"simulated"
"random_flight_3_bats_589",3,2121.5730983959,"simulated"
"random_flight_3_bats_590",3,1973.1375271809,"simulated"
"random_flight_3_bats_591",3,1770.6604986338,"simulated"
"random_flight_3_bats_592",3,1994.07543158178,"simulated"
"random_flight_3_bats_593",3,1846.98420578859,"simulated"
"random_flight_3_bats_594",3,1941.68923811313,"simulated"
"random_flight_3_bats_595",3,1934.892350899,"simulated"
"random_flight_3_bats_596",3,1959.30901089445,"simulated"
"random_flight_3_bats_597",3,2205.05191412075,"simulated"
"random_flight_3_bats_598",3,2229.51011046659,"simulated"
"random_flight_3_bats_599",3,1976.96575614325,"simulated"
"random_flight_3_bats_600",3,2252.40094040764,"simulated"
"random_flight_3_bats_601",3,1968.0867151858,"simulated"
"random_flight_3_bats_602",3,2161.47514175858,"simulated"
"random_flight_3_bats_603",3,2045.9679084165,"simulated"
"random_flight_3_bats_604",3,2189.40384435569,"simulated"
"random_flight_3_bats_605",3,2136.90578341115,"simulated"
"random_flight_3_bats_606",3,2228.18822836218,"simulated"
"random_flight_3_bats_607",3,1982.53639633651,"simulated"
"random_flight_3_bats_608",3,2146.45817786648,"simulated"
"random_flight_3_bats_609",3,2094.73540336665,"simulated"
"random_flight_3_bats_610",3,2251.68397281619,"simulated"
"random_flight_3_bats_611",3,2163.41519080895,"simulated"
"random_flight_3_bats_612",3,2245.32055302958,"simulated"
"random_flight_3_bats_613",3,2229.6413395607,"simulated"
"random_flight_3_bats_614",3,2291.13661614559,"simulated"
"random_flight_3_bats_615",3,2205.07368616623,"simulated"
"random_flight_3_bats_616",3,2346.57613315564,"simulated"
"random_flight_3_bats_617",3,2083.28956116307,"simulated"
"random_flight_3_bats_618",3,2100.45884055371,"simulated"
"random_flight_3_bats_619",3,2029.35632229719,"simulated"
"random_flight_3_bats_620",3,2206.36860309153,"simulated"
"random_flight_3_bats_621",3,2223.81098002704,"simulated"
"random_flight_3_bats_622",3,2210.97451509405,"simulated"
"random_flight_3_bats_623",3,2009.72739815394,"simulated"
"random_flight_3_bats_624",3,2207.22552453906,"simulated"
"random_flight_3_bats_625",3,2225.44318791928,"simulated"
"random_flight_3_bats_626",3,2255.58761324013,"simulated"
"random_flight_3_bats_627",3,2211.72354631845,"simulated"
"random_flight_3_bats_628",3,2327.20525339423,"simulated"
"random_flight_3_bats_629",3,2381.4664778054,"simulated"
"random_flight_3_bats_630",3,2068.69235751082,"simulated"
"random_flight_3_bats_631",3,2027.03414261702,"simulated"
"random_flight_3_bats_632",3,2202.11293446158,"simulated"
"random_flight_3_bats_633",3,2008.76680034905,"simulated"
"random_flight_3_bats_634",3,2278.13493409478,"simulated"
"random_flight_3_bats_635",3,2156.96509006202,"simulated"
"random_flight_3_bats_636",3,2385.99762217276,"simulated"
"random_flight_3_bats_637",3,2266.21699967963,"simulated"
"random_flight_3_bats_638",3,2335.16368578306,"simulated"
"random_flight_3_bats_639",3,2083.84924306671,"simulated"
"random_flight_3_bats_640",3,2333.36762076824,"simulated"
"random_flight_3_bats_641",3,2214.36228471981,"simulated"
"random_flight_3_bats_642",3,2259.81398207035,"simulated"
"random_flight_3_bats_643",3,2165.88258937242,"simulated"
"random_flight_3_bats_644",3,2333.38454776461,"simulated"
"random_flight_3_bats_645",3,2250.42277274713,"simulated"
"random_flight_3_bats_646",3,2312.01632845733,"simulated"
"random_flight_3_bats_647",3,2220.29078778728,"simulated"
"random_flight_3_bats_648",3,2447.38983094824,"simulated"
"random_flight_3_bats_649",3,2116.82069740707,"simulated"
"random_flight_4_bats_650",4,2045.17866356984,"simulated"
"random_flight_4_bats_651",4,1988.59992946496,"simulated"
"random_flight_4_bats_652",4,2079.92794847925,"simulated"
"random_flight_4_bats_653",4,2084.59885198365,"simulated"
"random_flight_4_bats_654",4,2165.16711884911,"simulated"
"random_flight_4_bats_655",4,2151.29918817936,"simulated"
"random_flight_4_bats_656",4,2260.31825292824,"simulated"
"random_flight_4_bats_657",4,2022.52215526512,"simulated"
"random_flight_4_bats_658",4,2021.27359342374,"simulated"
"random_flight_4_bats_659",4,1926.04350115739,"simulated"
"random_flight_4_bats_660",4,1946.42425949663,"simulated"
"random_flight_4_bats_661",4,2004.87496410945,"simulated"
"random_flight_4_bats_662",4,2082.6414703191,"simulated"
"random_flight_4_bats_663",4,2047.99319075477,"simulated"
"random_flight_4_bats_664",4,2118.89947845335,"simulated"
"random_flight_4_bats_665",4,2112.24137861054,"simulated"
"random_flight_4_bats_666",4,2152.45750619027,"simulated"
"random_flight_4_bats_667",4,1927.10258377143,"simulated"
"random_flight_4_bats_668",4,1932.9110509233,"simulated"
"random_flight_4_bats_669",4,1813.4849054881,"simulated"
"random_flight_4_bats_670",4,2178.31917236706,"simulated"
"random_flight_4_bats_671",4,2165.5721867711,"simulated"
"random_flight_4_bats_672",4,2247.03715131572,"simulated"
"random_flight_4_bats_673",4,2127.20510194355,"simulated"
"random_flight_4_bats_674",4,2240.03044538193,"simulated"
"random_flight_4_bats_675",4,2036.87788050587,"simulated"
"random_flight_4_bats_676",4,2059.47452008531,"simulated"
"random_flight_4_bats_677",4,1975.01859359014,"simulated"
"random_flight_4_bats_678",4,2197.42163210757,"simulated"
"random_flight_4_bats_679",4,2157.93118508558,"simulated"
"random_flight_4_bats_680",4,2179.4147487008,"simulated"
"random_flight_4_bats_681",4,2179.13150038678,"simulated"
"random_flight_4_bats_682",4,2378.40372760558,"simulated"
"random_flight_4_bats_683",4,2150.2174998414,"simulated"
"random_flight_4_bats_684",4,2198.82426507904,"simulated"
"random_flight_4_bats_685",4,2045.75683886955,"simulated"
"random_flight_4_bats_686",4,2319.25839282243,"simulated"
"random_flight_4_bats_687",4,2159.59072554888,"simulated"
"random_flight_4_bats_688",4,2142.19786662393,"simulated"
"random_flight_4_bats_689",4,2105.03852255308,"simulated"
"random_flight_4_bats_690",4,2316.52293270931,"simulated"
"random_flight_4_bats_691",4,2091.78296609397,"simulated"
"random_flight_4_bats_692",4,2084.6330299644,"simulated"
"random_flight_4_bats_693",4,2047.86132911591,"simulated"
"random_flight_4_bats_694",4,2337.54603855381,"simulated"
"random_flight_4_bats_695",4,2191.49759694768,"simulated"
"random_flight_4_bats_696",4,2143.33945116345,"simulated"
"random_flight_4_bats_697",4,2124.58953083044,"simulated"
"random_flight_4_bats_698",4,2234.11766029134,"simulated"
"random_flight_4_bats_699",4,2089.17214469915,"simulated"
"random_flight_4_bats_700",4,2070.81254129931,"simulated"
"random_flight_4_bats_701",4,1928.25894170445,"simulated"
"random_flight_4_bats_702",4,2088.78152584335,"simulated"
"random_flight_4_bats_703",4,2059.73509197869,"simulated"
"random_flight_4_bats_704",4,2120.39377719023,"simulated"
"random_flight_4_bats_705",4,2078.20856535956,"simulated"
"random_flight_4_bats_706",4,2181.92113822681,"simulated"
"random_flight_4_bats_707",4,2127.60157643251,"simulated"
"random_flight_4_bats_708",4,2221.10807725837,"simulated"
"random_flight_4_bats_709",4,2013.55912638792,"simulated"
"random_flight_4_bats_710",4,2005.30321346337,"simulated"
"random_flight_4_bats_711",4,1882.33187932969,"simulated"
"random_flight_4_bats_712",4,1944.13179988867,"simulated"
"random_flight_4_bats_713",4,2030.11480474171,"simulated"
"random_flight_4_bats_714",4,2077.21197714861,"simulated"
"random_flight_4_bats_715",4,1995.70758224921,"simulated"
"random_flight_4_bats_716",4,2089.75817594959,"simulated"
"random_flight_4_bats_717",4,2042.64844498223,"simulated"
"random_flight_4_bats_718",4,2067.35200863894,"simulated"
"random_flight_4_bats_719",4,1872.24423301276,"simulated"
"random_flight_4_bats_720",4,1871.04534908147,"simulated"
"random_flight_4_bats_721",4,1723.87796177894,"simulated"
"random_flight_4_bats_722",4,2223.39557394534,"simulated"
"random_flight_4_bats_723",4,2163.79247301431,"simulated"
"random_flight_4_bats_724",4,2268.40174356072,"simulated"
"random_flight_4_bats_725",4,2108.11806306401,"simulated"
"random_flight_4_bats_726",4,2205.43084257937,"simulated"
"random_flight_4_bats_727",4,2032.52542449598,"simulated"
"random_flight_4_bats_728",4,2048.11471299225,"simulated"
"random_flight_4_bats_729",4,1935.91754462975,"simulated"
"random_flight_4_bats_730",4,2270.03033392607,"simulated"
"random_flight_4_bats_731",4,2183.68377156901,"simulated"
"random_flight_4_bats_732",4,2228.31164118603,"simulated"
"random_flight_4_bats_733",4,2187.57676174746,"simulated"
"random_flight_4_bats_734",4,2371.33642504324,"simulated"
"random_flight_4_bats_735",4,2173.39734407172,"simulated"
"random_flight_4_bats_736",4,2214.9967582262,"simulated"
"random_flight_4_bats_737",4,2034.18809014937,"simulated"
"random_flight_4_bats_738",4,2281.52175645735,"simulated"
"random_flight_4_bats_739",4,2152.10123597646,"simulated"
"random_flight_4_bats_740",4,2127.70102596834,"simulated"
"random_flight_4_bats_741",4,2062.80044003016,"simulated"
"random_flight_4_bats_742",4,2231.93018100915,"simulated"
"random_flight_4_bats_743",4,2037.43736118647,"simulated"
"random_flight_4_bats_744",4,2023.28007397374,"simulated"
"random_flight_4_bats_745",4,1958.76713125792,"simulated"
"random_flight_4_bats_746",4,2276.09759285545,"simulated"
"random_flight_4_bats_747",4,2160.29629804198,"simulated"
"random_flight_4_bats_748",4,2105.13080117458,"simulated"
"random_flight_4_bats_749",4,2058.63963897423,"simulated"
"random_flight_4_bats_750",4,2132.21758346843,"simulated"
"random_flight_4_bats_751",4,2017.5192146689,"simulated"
"random_flight_4_bats_752",4,1992.15226018589,"simulated"
"random_flight_4_bats_753",4,1821.8574187237,"simulated"
"random_flight_4_bats_754",4,2114.686535613,"simulated"
"random_flight_4_bats_755",4,2063.3582110337,"simulated"
"random_flight_4_bats_756",4,2150.7089599521,"simulated"
"random_flight_4_bats_757",4,2142.79860663452,"simulated"
"random_flight_4_bats_758",4,2221.48580809778,"simulated"
"random_flight_4_bats_759",4,2149.51832547699,"simulated"
"random_flight_4_bats_760",4,2299.88507327944,"simulated"
"random_flight_4_bats_761",4,2088.61252830762,"simulated"
"random_flight_4_bats_762",4,2065.30197736759,"simulated"
"random_flight_4_bats_763",4,1987.27149896409,"simulated"
"random_flight_4_bats_764",4,2015.46822668327,"simulated"
"random_flight_4_bats_765",4,2079.16934082166,"simulated"
"random_flight_4_bats_766",4,2152.95857693543,"simulated"
"random_flight_4_bats_767",4,2105.72904054912,"simulated"
"random_flight_4_bats_768",4,2174.75426284551,"simulated"
"random_flight_4_bats_769",4,2109.99661105166,"simulated"
"random_flight_4_bats_770",4,2191.56042168495,"simulated"
"random_flight_4_bats_771",4,1992.72905195741,"simulated"
"random_flight_4_bats_772",4,1976.47553001064,"simulated"
"random_flight_4_bats_773",4,1874.24899843828,"simulated"
"random_flight_4_bats_774",4,2212.56016049572,"simulated"
"random_flight_4_bats_775",4,2187.23191807778,"simulated"
"random_flight_4_bats_776",4,2266.8158172202,"simulated"
"random_flight_4_bats_777",4,2088.884215897,"simulated"
"random_flight_4_bats_778",4,2243.05724238894,"simulated"
"random_flight_4_bats_779",4,2066.42823020418,"simulated"
"random_flight_4_bats_780",4,2066.96288068498,"simulated"
"random_flight_4_bats_781",4,1999.70656805265,"simulated"
"random_flight_4_bats_782",4,2236.91302976181,"simulated"
"random_flight_4_bats_783",4,2184.84132591784,"simulated"
"random_flight_4_bats_784",4,2204.44382413086,"simulated"
"random_flight_4_bats_785",4,2146.0610238658,"simulated"
"random_flight_4_bats_786",4,2386.68093413816,"simulated"
"random_flight_4_bats_787",4,2185.01825906528,"simulated"
"random_flight_4_bats_788",4,2211.56303520428,"simulated"
"random_flight_4_bats_789",4,2075.69522285763,"simulated"
"random_flight_4_bats_790",4,2323.55832925914,"simulated"
"random_flight_4_bats_791",4,2190.41421467688,"simulated"
"random_flight_4_bats_792",4,2150.95936665329,"simulated"
"random_flight_4_bats_793",4,2130.99963644529,"simulated"
"random_flight_4_bats_794",4,2308.24161232403,"simulated"
"random_flight_4_bats_795",4,2110.02519839998,"simulated"
"random_flight_4_bats_796",4,2080.81327317178,"simulated"
"random_flight_4_bats_797",4,2061.24118618613,"simulated"
"random_flight_4_bats_798",4,2327.38365276634,"simulated"
"random_flight_4_bats_799",4,2207.8587638515,"simulated"
"random_flight_4_bats_800",4,2137.63862896863,"simulated"
"random_flight_4_bats_801",4,2136.08832249846,"simulated"
"random_flight_4_bats_802",4,2165.85572255283,"simulated"
"random_flight_4_bats_803",4,2047.43375965193,"simulated"
"random_flight_4_bats_804",4,2007.01216715345,"simulated"
"random_flight_4_bats_805",4,1881.65818142143,"simulated"
"random_flight_4_bats_806",4,2072.55229855108,"simulated"
"random_flight_4_bats_807",4,2131.82363053511,"simulated"
"random_flight_4_bats_808",4,2225.75702137124,"simulated"
"random_flight_4_bats_809",4,2167.75976661651,"simulated"
"random_flight_4_bats_810",4,2226.65236254757,"simulated"
"random_flight_4_bats_811",4,2040.09400339342,"simulated"
"random_flight_4_bats_812",4,2122.98430345124,"simulated"
"random_flight_4_bats_813",4,2057.87217729025,"simulated"
"random_flight_4_bats_814",4,1976.53797001637,"simulated"
"random_flight_4_bats_815",4,2009.06584057437,"simulated"
"random_flight_4_bats_816",4,2043.0178304811,"simulated"
"random_flight_4_bats_817",4,2104.56937678451,"simulated"
"random_flight_4_bats_818",4,2249.90885649599,"simulated"
"random_flight_4_bats_819",4,2038.31683445371,"simulated"
"random_flight_4_bats_820",4,2147.21726016974,"simulated"
"random_flight_4_bats_821",4,2013.49363429443,"simulated"
"random_flight_4_bats_822",4,2241.42522068936,"simulated"
"random_flight_4_bats_823",4,2098.35175913772,"simulated"
"random_flight_4_bats_824",4,2141.25256069115,"simulated"
"random_flight_4_bats_825",4,2123.43701695449,"simulated"
"random_flight_4_bats_826",4,2310.70807815623,"simulated"
"random_flight_4_bats_827",4,2102.56231726279,"simulated"
"random_flight_4_bats_828",4,2155.70604161161,"simulated"
"random_flight_4_bats_829",4,2138.2781410973,"simulated"
"random_flight_4_bats_830",4,2344.19961029225,"simulated"
"random_flight_4_bats_831",4,2214.74537440802,"simulated"
"random_flight_4_bats_832",4,2226.88088910217,"simulated"
"random_flight_4_bats_833",4,2227.47476910334,"simulated"
"random_flight_4_bats_834",4,2302.60602664721,"simulated"
"random_flight_4_bats_835",4,2174.25471677692,"simulated"
"random_flight_4_bats_836",4,2216.18877385546,"simulated"
"random_flight_4_bats_837",4,2092.97897459478,"simulated"
"random_flight_4_bats_838",4,2070.19498213791,"simulated"
"random_flight_4_bats_839",4,2090.14713105322,"simulated"
"random_flight_4_bats_840",4,2174.41854272247,"simulated"
"random_flight_4_bats_841",4,2123.63111879468,"simulated"
"random_flight_4_bats_842",4,2113.72077755658,"simulated"
"random_flight_4_bats_843",4,1939.60359364671,"simulated"
"random_flight_4_bats_844",4,2029.55092269778,"simulated"
"random_flight_4_bats_845",4,1940.24274336794,"simulated"
"random_flight_4_bats_846",4,2089.21009232089,"simulated"
"random_flight_4_bats_847",4,2082.41877981017,"simulated"
"random_flight_4_bats_848",4,2106.70879055002,"simulated"
"random_flight_4_bats_849",4,2175.47016768038,"simulated"
"random_flight_4_bats_850",4,2252.0067102227,"simulated"
"random_flight_4_bats_851",4,2052.8558634247,"simulated"
"random_flight_4_bats_852",4,2168.81331813398,"simulated"
"random_flight_4_bats_853",4,2010.89363908982,"simulated"
"random_flight_4_bats_854",4,2229.96156161144,"simulated"
"random_flight_4_bats_855",4,2099.32927530407,"simulated"
"random_flight_4_bats_856",4,2149.28710585075,"simulated"
"random_flight_4_bats_857",4,2107.27550894524,"simulated"
"random_flight_4_bats_858",4,2259.92523600958,"simulated"
"random_flight_4_bats_859",4,2064.22065036042,"simulated"
"random_flight_4_bats_860",4,2124.42140370248,"simulated"
"random_flight_4_bats_861",4,2082.79745001933,"simulated"
"random_flight_4_bats_862",4,2283.75478897872,"simulated"
"random_flight_4_bats_863",4,2166.74172833877,"simulated"
"random_flight_4_bats_864",4,2185.93427202617,"simulated"
"random_flight_4_bats_865",4,2162.33209885849,"simulated"
"random_flight_4_bats_866",4,2249.37103616063,"simulated"
"random_flight_4_bats_867",4,2133.46090153462,"simulated"
"random_flight_4_bats_868",4,2182.45198760641,"simulated"
"random_flight_4_bats_869",4,2035.04613517688,"simulated"
"random_flight_4_bats_870",4,2230.2588148532,"simulated"
"random_flight_4_bats_871",4,2121.82888608861,"simulated"
"random_flight_4_bats_872",4,2188.57488906286,"simulated"
"random_flight_4_bats_873",4,2181.53351109738,"simulated"
"random_flight_4_bats_874",4,2282.1237832197,"simulated"
"random_flight_4_bats_875",4,2108.62155511333,"simulated"
"random_flight_4_bats_876",4,2185.61048088297,"simulated"
"random_flight_4_bats_877",4,2178.95674613984,"simulated"
"random_flight_4_bats_878",4,2316.51201303488,"simulated"
"random_flight_4_bats_879",4,2221.70130993771,"simulated"
"random_flight_4_bats_880",4,2257.68202605269,"simulated"
"random_flight_4_bats_881",4,2269.05007182503,"simulated"
"random_flight_4_bats_882",4,2168.95431068743,"simulated"
"random_flight_4_bats_883",4,2075.2465336042,"simulated"
"random_flight_4_bats_884",4,2141.02579210357,"simulated"
"random_flight_4_bats_885",4,2028.59015861406,"simulated"
"random_flight_4_bats_886",4,2329.19650264701,"simulated"
"random_flight_4_bats_887",4,2195.7329109943,"simulated"
"random_flight_4_bats_888",4,2288.48903962675,"simulated"
"random_flight_4_bats_889",4,2212.83616194695,"simulated"
"random_flight_4_bats_890",4,2354.31800958749,"simulated"
"random_flight_4_bats_891",4,2155.78211859298,"simulated"
"random_flight_4_bats_892",4,2258.78117002083,"simulated"
"random_flight_4_bats_893",4,2183.51593556338,"simulated"
"random_flight_4_bats_894",4,2328.72483847326,"simulated"
"random_flight_4_bats_895",4,2208.88047248797,"simulated"
"random_flight_4_bats_896",4,2270.87131426115,"simulated"
"random_flight_4_bats_897",4,2213.62786031917,"simulated"
"random_flight_4_bats_898",4,2300.71593718396,"simulated"
"random_flight_4_bats_899",4,2181.9744972126,"simulated"
"random_flight_4_bats_900",4,2273.76388137017,"simulated"
"random_flight_4_bats_901",4,2092.71674816635,"simulated"
"random_flight_4_bats_902",4,2068.03763179904,"simulated"
"random_flight_4_bats_903",4,1982.01171489707,"simulated"
"random_flight_4_bats_904",4,2045.94745790326,"simulated"
"random_flight_4_bats_905",4,2084.71125095394,"simulated"
"random_flight_4_bats_906",4,2126.99750065635,"simulated"
"random_flight_4_bats_907",4,2186.71238270819,"simulated"
"random_flight_4_bats_908",4,2298.38619084984,"simulated"
"random_flight_4_bats_909",4,1976.14771744267,"simulated"
"random_flight_4_bats_910",4,2117.33789955224,"simulated"
"random_flight_4_bats_911",4,1957.92423838048,"simulated"
"random_flight_4_bats_912",4,1997.91849639184,"simulated"
"random_flight_4_bats_913",4,2026.92201820756,"simulated"
"random_flight_4_bats_914",4,2077.29624840911,"simulated"
"random_flight_4_bats_915",4,2076.74085839107,"simulated"
"random_flight_4_bats_916",4,2109.3651289266,"simulated"
"random_flight_4_bats_917",4,2176.28984180539,"simulated"
"random_flight_4_bats_918",4,2219.16071277788,"simulated"
"random_flight_4_bats_919",4,1909.36341461499,"simulated"
"random_flight_4_bats_920",4,2057.61062571781,"simulated"
"random_flight_4_bats_921",4,1874.0009113772,"simulated"
"random_flight_4_bats_922",4,2199.79106204241,"simulated"
"random_flight_4_bats_923",4,2221.13696599274,"simulated"
"random_flight_4_bats_924",4,2264.3199133743,"simulated"
"random_flight_4_bats_925",4,2218.07067672373,"simulated"
"random_flight_4_bats_926",4,2333.55076355487,"simulated"
"random_flight_4_bats_927",4,2045.95582293477,"simulated"
"random_flight_4_bats_928",4,2210.99120646516,"simulated"
"random_flight_4_bats_929",4,2062.35171106458,"simulated"
"random_flight_4_bats_930",4,2189.44633898583,"simulated"
"random_flight_4_bats_931",4,2184.04878151013,"simulated"
"random_flight_4_bats_932",4,2167.25032796229,"simulated"
"random_flight_4_bats_933",4,2240.54989236987,"simulated"
"random_flight_4_bats_934",4,2442.47686298143,"simulated"
"random_flight_4_bats_935",4,2129.8482594732,"simulated"
"random_flight_4_bats_936",4,2320.8937686618,"simulated"
"random_flight_4_bats_937",4,2103.64277354689,"simulated"
"random_flight_4_bats_938",4,2355.93925219019,"simulated"
"random_flight_4_bats_939",4,2111.82920917259,"simulated"
"random_flight_4_bats_940",4,2236.87509419859,"simulated"
"random_flight_4_bats_941",4,2135.53218122233,"simulated"
"random_flight_4_bats_942",4,2387.29668162335,"simulated"
"random_flight_4_bats_943",4,2078.11433926395,"simulated"
"random_flight_4_bats_944",4,2213.40314708535,"simulated"
"random_flight_4_bats_945",4,2112.44787733144,"simulated"
"random_flight_4_bats_946",4,2370.0377703048,"simulated"
"random_flight_4_bats_947",4,2139.54695295462,"simulated"
"random_flight_4_bats_948",4,2233.82755112134,"simulated"
"random_flight_4_bats_949",4,2150.89406188291,"simulated"
"random_flight_4_bats_950",4,2340.19220476392,"simulated"
"random_flight_4_bats_951",4,2110.80431342768,"simulated"
"random_flight_4_bats_952",4,2234.8834539788,"simulated"
"random_flight_4_bats_953",4,2028.14628547852,"simulated"
"random_flight_4_bats_954",4,2092.01953946668,"simulated"
"random_flight_4_bats_955",4,2033.52592280493,"simulated"
"random_flight_4_bats_956",4,2066.79233200837,"simulated"
"random_flight_4_bats_957",4,2058.70000972398,"simulated"
"random_flight_4_bats_958",4,2124.13056542818,"simulated"
