Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	score	class	event	audio	video	video_folder	org.sound.files	ovlp.sels	class_fixed	old.selec
262	Spectrogram 1	1	1226.412755556	1226.463755556	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	170.103500	0.752037	call	MPI2020-01-15_14-17-44_0000005.wav	5	7	T7_G4_2020	ch3MPI2020-01-15_14-17-44_0000005.wav	14	call	28
433	Spectrogram 1	1	1226.613711556	1226.663860999	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	170.304456										
263	Spectrogram 1	1	1227.455455556	1227.506455556	ch1MPI2020-01-15_14-17-44_0000005.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-15_14-17-44_0000005.wav	171.146200	0.6287778	call	MPI2020-01-15_14-17-44_0000005.wav	5	7	T7_G4_2020	ch2MPI2020-01-15_14-17-44_0000005.wav	15	call	15
471	Spectrogram 1	1	1231.106700444	1231.106700444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	1.520256									clap	
265	Spectrogram 1	1	1279.997477444	1280.048477444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	50.411033	0.7122985	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch1MPI2020-01-23_10-30-35_0000106.wav	1	call	1
266	Spectrogram 1	1	1291.124211444	1291.175211444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	61.537767	0.80249	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch3MPI2020-01-23_10-30-35_0000106.wav	2	call	35
267	Spectrogram 1	1	1293.015566444	1293.066566444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	63.429122	0.8898157	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch1MPI2020-01-23_10-30-35_0000106.wav	3	call	3
268	Spectrogram 1	1	1299.388277444	1299.439277444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	69.801833	0.6781015	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	4	call	52
269	Spectrogram 1	1	1306.490322444	1306.541322444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	76.903878	0.8048924	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	5	call	53
270	Spectrogram 1	1	1309.500344444	1309.551344444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	79.913900	0.7077809	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch1MPI2020-01-23_10-30-35_0000106.wav	6	call	6
271	Spectrogram 1	1	1313.716377444	1313.767377444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	84.129933	0.6761506	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch1MPI2020-01-23_10-30-35_0000106.wav	7	call	7
272	Spectrogram 1	1	1318.731088444	1318.782088444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	89.144644	0.7799458	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	8	call	56
273	Spectrogram 1	1	1324.820455444	1324.871455444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	95.234011	0.7147133	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	9	call	57
274	Spectrogram 1	1	1332.029844444	1332.080844444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	102.443400	0.7111217	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	10	call	58
275	Spectrogram 1	1	1333.827144444	1333.878144444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	104.240700	0.7227299	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch2MPI2020-01-23_10-30-35_0000106.wav	11	call	28
276	Spectrogram 1	1	1340.130544444	1340.181544444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	110.544100	0.6490084	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	12	call	60
277	Spectrogram 1	1	1346.904644444	1346.955644444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	117.318200	0.7562862	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	13	call	61
278	Spectrogram 1	1	1351.495944444	1351.546944444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	121.909500	0.7592017	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch4MPI2020-01-23_10-30-35_0000106.wav	14	call	62
279	Spectrogram 1	1	1355.108044444	1355.159044444	ch1MPI2020-01-23_10-30-35_0000106.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-30-35_0000106.wav	125.521600	0.6554847	call	MPI2020-01-23_10-30-35_0000106.wav	106	104	T104_GJP255_2021	ch3MPI2020-01-23_10-30-35_0000106.wav	15	call	48
472	Spectrogram 1	1	1359.742822667	1359.742822667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	1.050456									clap	
280	Spectrogram 1	1	1380.357110667	1380.408110667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	21.664744	0.4647041	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	1	call	42
281	Spectrogram 1	1	1400.720499667	1400.771499667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	42.028133	0.829486	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	2	call	86
282	Spectrogram 1	1	1402.925844667	1402.976844667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	44.233478	0.7656703	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	3	call	44
283	Spectrogram 1	1	1403.392510667	1403.443510667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	44.700144	0.52337	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	4	call	45
284	Spectrogram 1	1	1410.303866667	1410.354866667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	51.611500	0.688073	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	5	call	46
285	Spectrogram 1	1	1411.518533667	1411.569533667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	52.826167	0.7266869	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	6	call	6
286	Spectrogram 1	1	1415.076544667	1415.127544667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	56.384178	0.7312715	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	7	call	7
287	Spectrogram 1	1	1419.634566667	1419.685566667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	60.942200	0.8764401	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	8	call	8
288	Spectrogram 1	1	1423.207910667	1423.258910667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	64.515544	0.809574	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	9	call	93
289	Spectrogram 1	1	1428.079255667	1428.130255667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	69.386889	0.7171923	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	10	call	51
290	Spectrogram 1	1	1428.813922667	1428.864922667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	70.121556	0.8225892	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch2MPI2020-01-23_10-55-35_0000107.wav	11	call	135
291	Spectrogram 1	1	1429.473922667	1429.524922667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	70.781556	0.4588852	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	12	call	12
292	Spectrogram 1	1	1431.966610667	1432.017610667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	73.274244	0.7413824	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	13	call	13
293	Spectrogram 1	1	1432.105933667	1432.156933667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	73.413567	0.8299156	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	14	call	14
294	Spectrogram 1	1	1433.815933667	1433.866933667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	75.123567	0.7544629	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	15	call	15
295	Spectrogram 1	1	1439.249955667	1439.300955667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	80.557589	0.9036892	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	16	call	16
296	Spectrogram 1	1	1440.564622667	1440.615622667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	81.872256	0.5880016	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch2MPI2020-01-23_10-55-35_0000107.wav	17	call	141
297	Spectrogram 1	1	1442.666633667	1442.717633667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	83.974267	0.842664	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	18	call	18
298	Spectrogram 1	1	1443.045966667	1443.096966667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	84.353600	0.8025183	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	19	call	19
299	Spectrogram 1	1	1445.015977667	1445.066977667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	86.323611	0.8116998	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	20	call	103
300	Spectrogram 1	1	1446.215322667	1446.266322667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	87.522956	0.7914046	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	21	call	63
301	Spectrogram 1	1	1451.901333667	1451.952333667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	93.208967	0.7986656	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	22	call	22
302	Spectrogram 1	1	1452.175333667	1452.226333667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	93.482967	0.6916196	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	23	call	23
303	Spectrogram 1	1	1454.974677667	1455.025677667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	96.282311	0.7400626	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	24	call	67
304	Spectrogram 1	1	1456.942022667	1456.993022667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	98.249656	0.797847	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	25	call	108
305	Spectrogram 1	1	1458.556022667	1458.607022667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	99.863656	0.6773984	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch2MPI2020-01-23_10-55-35_0000107.wav	26	call	150
306	Spectrogram 1	1	1461.180066667	1461.231066667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	102.487700	0.6764593	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch2MPI2020-01-23_10-55-35_0000107.wav	27	call	151
307	Spectrogram 1	1	1466.342666667	1466.393666667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	107.650300	0.8190138	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	28	call	71
308	Spectrogram 1	1	1466.947366667	1466.998366667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	108.255000	0.6437136	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	29	call	112
309	Spectrogram 1	1	1470.464766667	1470.515766667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	111.772400	0.840833	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	30	call	30
310	Spectrogram 1	1	1473.801366667	1473.852366667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	115.109000	0.5441034	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	31	call	114
311	Spectrogram 1	1	1475.963366667	1476.014366667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	117.271000	0.7994179	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch2MPI2020-01-23_10-55-35_0000107.wav	32	call	157
312	Spectrogram 1	1	1476.892766667	1476.943766667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	118.200400	0.7124837	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch3MPI2020-01-23_10-55-35_0000107.wav	33	call	76
313	Spectrogram 1	1	1479.894066667	1479.945066667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	121.201700	0.7830779	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	34	call	117
314	Spectrogram 1	1	1481.326066667	1481.377066667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	122.633700	0.7988623	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	35	call	118
315	Spectrogram 1	1	1481.952766667	1482.003766667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	123.260400	0.7515394	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	36	call	119
316	Spectrogram 1	1	1484.558066667	1484.609066667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	125.865700	0.7317158	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	37	call	37
317	Spectrogram 1	1	1485.760766667	1485.811766667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	127.068400	0.8514605	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	38	call	121
318	Spectrogram 1	1	1487.970066667	1488.021066667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	129.277700	0.712443	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch4MPI2020-01-23_10-55-35_0000107.wav	39	call	122
319	Spectrogram 1	1	1488.217466667	1488.268466667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	129.525100	0.7577895	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	40	call	40
320	Spectrogram 1	1	1489.014166667	1489.065166667	ch1MPI2020-01-23_10-55-35_0000107.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_10-55-35_0000107.wav	130.321800	0.7857158	call	MPI2020-01-23_10-55-35_0000107.wav	107	105	T105_GF21_2021	ch1MPI2020-01-23_10-55-35_0000107.wav	41	call	41
478	Spectrogram 1	1	1490.713495902	1490.713495902	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	0.490378									clap	
434	Spectrogram 1	1	1500.713855222	1500.754253384	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	10.490733										
435	Spectrogram 1	1	1511.533600222	1511.562854064	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	21.310478										
321	Spectrogram 1	1	1516.687922222	1516.738922222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	26.464800	0.7808777	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch3MPI2020-01-23_11-03-09_0000108.wav	1	call	6
436	Spectrogram 1	1	1519.710744222	1519.762286705	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	29.487622										
437	Spectrogram 1	1	1522.411844222	1522.457814545	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	32.188722										
438	Spectrogram 1	1	1528.635944222	1528.669377184	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	38.412822										
439	Spectrogram 1	1	1532.058644222	1532.101828465	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	41.835522										
440	Spectrogram 1	1	1537.271400222	1537.311798385	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	47.048278										
325	Spectrogram 1	1	1540.861378222	1540.912378222	ch1MPI2020-01-23_11-03-09_0000108.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-03-09_0000108.wav	50.638256	0.8300498	call	MPI2020-01-23_11-03-09_0000108.wav	108	106	T106_GM20_2021	ch1MPI2020-01-23_11-03-09_0000108.wav	NA	call	1
