"Día","Hora","Audio","Video","tipo de video","Grupo","Individuo","Experimento","Color","Tiempo de vuelo","Anotaciones","Video camara 1","Video camara 3","Video camara 5","Video camara respaldo","year","year.audio"
2020-01-31,0.486805555555556,"200","219","experimento","13","982126051278494","Búsqueda refugio con obstaculos","sin pintar","0.0833333333333333","back up camara 4, hoja en posicion 2","UCR-MPI_exp219_cam1_2020-1-31","UCR-MPI_exp219_cam3_2020-1-31","UCR-MPI_exp219_cam5_2020-1-31","UCR-MPI_exp219_cam-backup_2020-1-31","2020","2020-200"
2020-01-31,0.486805555555556,"200","219","experimento","13","982126058484335","Búsqueda refugio con obstaculos","anaranjado","0.0833333333333333","back up camara 4, hoja en posicion 2","UCR-MPI_exp219_cam1_2020-1-31","UCR-MPI_exp219_cam3_2020-1-31","UCR-MPI_exp219_cam5_2020-1-31","UCR-MPI_exp219_cam-backup_2020-1-31","2020","2020-200"
2020-01-31,0.426388888888889,"196","215","experimento","15","900200000206443","Búsqueda refugio con obstaculos","verde","inf","back up camara 4, hoja en posicion 4, no entro en 6 min de experimento","UCR-MPI_exp215_cam1_2020-1-31","UCR-MPI_exp215_cam3_2020-1-31","UCR-MPI_exp215_cam5_2020-1-31","UCR-MPI_exp215_cam-backup_2020-1-31","2020","2020-196"
2020-01-31,0.501388888888889,"201","221","experimento","15","900200000206443","Búsqueda refugio con obstaculos","verde","0.00972222222222222","back up camara 4, hoja en posicion 6","UCR-MPI_exp221_cam1_2020-1-31","UCR-MPI_exp221_cam3_2020-1-31","UCR-MPI_exp221_cam5_2020-1-31","UCR-MPI_exp221_cam-backup_2020-1-31","2020","2020-201"
2020-01-31,0.426388888888889,"196","215","experimento","15","900200000206710","Búsqueda refugio con obstaculos","anaranjado","inf","back up camara 4, hoja en posicion 4, no entro en 6 min de experimento","UCR-MPI_exp215_cam1_2020-1-31","UCR-MPI_exp215_cam3_2020-1-31","UCR-MPI_exp215_cam5_2020-1-31","UCR-MPI_exp215_cam-backup_2020-1-31","2020","2020-196"
2020-01-31,0.501388888888889,"201","221","experimento","15","900200000206710","Búsqueda refugio con obstaculos","anaranjado","0.00972222222222222","back up camara 4, hoja en posicion 6","UCR-MPI_exp221_cam1_2020-1-31","UCR-MPI_exp221_cam3_2020-1-31","UCR-MPI_exp221_cam5_2020-1-31","UCR-MPI_exp221_cam-backup_2020-1-31","2020","2020-201"
2020-01-31,0.426388888888889,"196","215","experimento","15","982126058484259","Búsqueda refugio con obstaculos","rosado","inf","back up camara 4, hoja en posicion 4, no entro en 6 min de experimento","UCR-MPI_exp215_cam1_2020-1-31","UCR-MPI_exp215_cam3_2020-1-31","UCR-MPI_exp215_cam5_2020-1-31","UCR-MPI_exp215_cam-backup_2020-1-31","2020","2020-196"
2020-01-31,0.501388888888889,"201","221","experimento","15","982126058484259","Búsqueda refugio con obstaculos","rosado","0.00972222222222222","back up camara 4, hoja en posicion 6","UCR-MPI_exp221_cam1_2020-1-31","UCR-MPI_exp221_cam3_2020-1-31","UCR-MPI_exp221_cam5_2020-1-31","UCR-MPI_exp221_cam-backup_2020-1-31","2020","2020-201"
2020-01-31,0.470833333333333,"198","217","experimento","21","982126051278467","Búsqueda refugio con obstaculos","rosado","0.145833333333333","back up camara 4, hoja en posicion 5","UCR-MPI_exp217_cam1_2020-1-31","UCR-MPI_exp217_cam3_2020-1-31","UCR-MPI_exp217_cam5_2020-1-31","UCR-MPI_exp217_cam-backup_2020-1-31","2020","2020-198"
2020-01-31,0.470833333333333,"198","217","experimento","21","982126052945838","Búsqueda refugio con obstaculos","anaranjado","0.145833333333333","back up camara 4, hoja en posicion 5","UCR-MPI_exp217_cam1_2020-1-31","UCR-MPI_exp217_cam3_2020-1-31","UCR-MPI_exp217_cam5_2020-1-31","UCR-MPI_exp217_cam-backup_2020-1-31","2020","2020-198"
2020-01-31,0.470833333333333,"198","217","experimento","21","982126058484303","Búsqueda refugio con obstaculos","verde","0.145833333333333","back up camara 4, hoja en posicion 5","UCR-MPI_exp217_cam1_2020-1-31","UCR-MPI_exp217_cam3_2020-1-31","UCR-MPI_exp217_cam5_2020-1-31","UCR-MPI_exp217_cam-backup_2020-1-31","2020","2020-198"
2020-01-31,0.45625,"197","216","experimento","40","982126051278540","Búsqueda refugio con obstaculos","rosado","inf","back up camara 4, hoja en posicion 2, no entraron","UCR-MPI_exp216_cam1_2020-1-31","UCR-MPI_exp216_cam3_2020-1-31","UCR-MPI_exp216_cam5_2020-1-31","UCR-MPI_exp216_cam-backup_2020-1-31","2020","2020-197"
2020-01-31,0.510416666666667,"202","222","experimento","40","982126051278540","Búsqueda refugio con obstaculos","rosado",NA,"back up camara 4, hoja en posicion 3, se detuvo experimento porque no estaban volando bien (dos hembras preñadas)","UCR-MPI_exp222_cam1_2020-1-31","UCR-MPI_exp222_cam3_2020-1-31","UCR-MPI_exp222_cam5_2020-1-31","UCR-MPI_exp222_cam-backup_2020-1-31","2020","2020-202"
2020-01-31,0.45625,"197","216","experimento","40","982126052945921","Búsqueda refugio con obstaculos","verde","inf","back up camara 4, hoja en posicion 2, no entraron","UCR-MPI_exp216_cam1_2020-1-31","UCR-MPI_exp216_cam3_2020-1-31","UCR-MPI_exp216_cam5_2020-1-31","UCR-MPI_exp216_cam-backup_2020-1-31","2020","2020-197"
2020-01-31,0.510416666666667,"202","222","experimento","40","982126052945921","Búsqueda refugio con obstaculos","verde",NA,"back up camara 4, hoja en posicion 3, se detuvo experimento porque no estaban volando bien (dos hembras preñadas)","UCR-MPI_exp222_cam1_2020-1-31","UCR-MPI_exp222_cam3_2020-1-31","UCR-MPI_exp222_cam5_2020-1-31","UCR-MPI_exp222_cam-backup_2020-1-31","2020","2020-202"
2021-01-07,0.538888888888889,"1","2","experimento","A2021","982126058484282","vuelo solo",NA,"0.0833333333333333","back up camara 4. Camara 5 se formateo la tarjeta, usar back up",NA,NA,NA,NA,"2021","2021-1"
2021-01-07,0.0444444444444444,"2","3","experimento","A2021","982126052945887","vuelo solo",NA,"0.0833333333333333","back up camara 4. Apartir del video 4 se saco la camara 5 y se puso la camara 2 en posicion 5.",NA,NA,NA,NA,"2021","2021-2"
2021-01-07,0.0520833333333333,"3","5","experimento","A2021","982126057845083","vuelo solo",NA,"0.0833333333333333","back up camara 4. camaras 1, 3, 2.",NA,NA,NA,NA,"2021","2021-3"
2021-01-07,0.0583333333333333,"4","6","experimento","B2021","982126052945877","vuelo solo",NA,"0.0833333333333333","back up camara 4. camaras 1, 3, 2.",NA,NA,NA,NA,"2021","2021-4"
2021-01-07,0.0611111111111111,"5","7","experimento","B2021","982126051278548","vuelo solo",NA,"0.0833333333333333","back up camara 4. camaras 1, 3, 2.",NA,NA,NA,NA,"2021","2021-5"
2021-01-07,0.0638888888888889,"6","8","experimento","B2021","982126052945900","vuelo solo",NA,"0.0902777777777778","back up camara 4. camaras 1, 3, 2.",NA,NA,NA,NA,"2021","2021-6"
2021-01-07,0.0666666666666667,"7","9","experimento","B2021","982126051278512","vuelo solo",NA,"0.0833333333333333","back up camara 4. camaras 1, 3, 2.",NA,NA,NA,NA,"2021","2021-7"
2021-01-07,0.0805555555555556,"8","10","experimento","A2021","982126058484282","vuelo grupal/sin sonido","verde","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-8"
2021-01-07,0.0805555555555556,"8","10","experimento","A2021","982126057845083","vuelo grupal/sin sonido","rosado","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-8"
2021-01-07,0.0805555555555556,"8","10","experimento","A2021","982126052945887","vuelo grupal/sin sonido","amarillo","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-8"
2021-01-07,NA,"9","11","experimento","B2021","982126052945877","vuelo grupal/sin sonido","naranja","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-9"
2021-01-07,NA,"9","11","experimento","B2021","982126051278548","vuelo grupal/sin sonido","amarillo","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-9"
2021-01-07,NA,"9","11","experimento","B2021","982126052945900","vuelo grupal/sin sonido","verde","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-9"
2021-01-07,NA,"9","11","experimento","B2021","982126051278512","vuelo grupal/sin sonido","rosado","0.208333333333333","back up camara 4. camaras 1, 3, 2. backup se murio",NA,NA,NA,NA,"2021","2021-9"
2021-01-07,0.130555555555556,"10","12","experimento","A2021","982126058484282","Búsqueda refugio con obstaculos","verde","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio, Hoja en posición 6  primer murci entro a los 48 s (amarillo)",NA,NA,NA,NA,"2021","2021-10"
2021-01-07,0.130555555555556,"10","12","experimento","A2021","982126052945887","Búsqueda refugio con obstaculos","amarillo","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 6",NA,NA,NA,NA,"2021","2021-10"
2021-01-07,0.130555555555556,"10","12","experimento","A2021","982126057845083","Búsqueda refugio con obstaculos","rosado","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 6 .Segundo murci a 1:57 (rosado)",NA,NA,NA,NA,"2021","2021-10"
2021-01-07,0.136805555555556,"11","13","experimento","B2021","982126052945877","Búsqueda refugio con obstaculos","naranja","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 4. Se metieron 3/4, anaranjado no",NA,NA,NA,NA,"2021","2021-11"
2021-01-07,0.136805555555556,"11","13","experimento","B2021","982126051278548","Búsqueda refugio con obstaculos","amarillo","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 4. Se metieron 3/4, anaranjado no",NA,NA,NA,NA,"2021","2021-11"
2021-01-07,0.136805555555556,"11","13","experimento","B2021","982126052945900","Búsqueda refugio con obstaculos","verde","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 4. Se metieron 3/4, anaranjado no",NA,NA,NA,NA,"2021","2021-11"
2021-01-07,0.136805555555556,"11","13","experimento","B2021","982126051278512","Búsqueda refugio con obstaculos","rosado","0.0833333333333333","back up camara 4. camaras 1, 3, 2. backup se murio. Hoja en posición 4. Se metieron 3/4, anaranjado no",NA,NA,NA,NA,"2021","2021-11"
2021-01-08,0.461805555555556,"12","15","experimento","MP18","982126051278511","Búsqueda refugio con obstaculos","amarillo","0.0833333333333333","back up 2. Camaras 1, 3, 5. Ninguno entró",NA,NA,NA,NA,"2021","2021-12"
2021-01-08,0.461805555555556,"12","15","experimento","MP18","982126052945904","Búsqueda refugio con obstaculos","rosado","0.0833333333333333","back up 2. Camaras 1, 3, 5. Ninguno entró",NA,NA,NA,NA,"2021","2021-12"
2021-01-08,0.461805555555556,"12","15","experimento","MP18","982126051278476","Búsqueda refugio con obstaculos","naranja","0.0833333333333333","back up 2. Camaras 1, 3, 5. Ninguno entró",NA,NA,NA,NA,"2021","2021-12"
2021-01-08,0.461805555555556,"12","15","experimento","MP18","982126057846176","Búsqueda refugio con obstaculos","verde","0.0833333333333333","back up 2. Camaras 1, 3, 5. Ninguno entró",NA,NA,NA,NA,"2021","2021-12"
2021-01-08,0.483333333333333,"13","16","experimento","MP19","982126058484321","Búsqueda refugio con obstaculos","sin color","0.0395833333333333","back up 2. Camaras 1, 3, 5. 1ero a los 33 s, 2do y 3ero a los 37 s, 4to a los 51 s, 5to a los 56 s.",NA,NA,NA,NA,"2021","2021-13"
2021-01-08,0.483333333333333,"13","16","experimento","MP19","982126058484292","Búsqueda refugio con obstaculos","amarillo","0.0395833333333333","back up 2. Camaras 1, 3, 5. 1ero a los 33 s, 2do y 3ero a los 37 s, 4to a los 51 s, 5to a los 56 s.",NA,NA,NA,NA,"2021","2021-13"
2021-01-08,0.483333333333333,"13","16","experimento","MP19","982126058484275","Búsqueda refugio con obstaculos","naranja","0.0395833333333333","back up 2. Camaras 1, 3, 5. 1ero a los 33 s, 2do y 3ero a los 37 s, 4to a los 51 s, 5to a los 56 s.",NA,NA,NA,NA,"2021","2021-13"
2021-01-08,0.483333333333333,"13","16","experimento","MP19","982126052945865","Búsqueda refugio con obstaculos","verde","0.0395833333333333","back up 2. Camaras 1, 3, 5. 1ero a los 33 s, 2do y 3ero a los 37 s, 4to a los 51 s, 5to a los 56 s.",NA,NA,NA,NA,"2021","2021-13"
2021-01-08,0.483333333333333,"13","16","experimento","MP19","982126057846229","Búsqueda refugio con obstaculos","rosado","0.0395833333333333","back up 2. Camaras 1, 3, 5. 1ero a los 33 s, 2do y 3ero a los 37 s, 4to a los 51 s, 5to a los 56 s.",NA,NA,NA,NA,"2021","2021-13"
2021-01-08,0.499305555555556,"14","17","experimento","GP2","982126057846216","Búsqueda refugio con obstaculos",NA,"0.0715277777777778","back up 2. Camaras 1, 3, 5. 1ero al 1:23, 2do y 3ero al 1:28, 4to al 1:43",NA,NA,NA,NA,"2021","2021-14"
2021-01-08,0.499305555555556,"14","17","experimento","GP2","982126057846203","Búsqueda refugio con obstaculos",NA,"0.0715277777777778","back up 2. Camaras 1, 3, 5. 1ero al 1:23, 2do y 3ero al 1:28, 4to al 1:44",NA,NA,NA,NA,"2021","2021-14"
2021-01-08,0.499305555555556,"14","17","experimento","GP2","982126057846174","Búsqueda refugio con obstaculos",NA,"0.0715277777777778","back up 2. Camaras 1, 3, 5. 1ero al 1:23, 2do y 3ero al 1:28, 4to al 1:45",NA,NA,NA,NA,"2021","2021-14"
2021-01-08,0.499305555555556,"14","17","experimento","GP2","982126057846239","Búsqueda refugio con obstaculos",NA,"0.0715277777777778","back up 2. Camaras 1, 3, 5. 1ero al 1:23, 2do y 3ero al 1:28, 4to al 1:46",NA,NA,NA,NA,"2021","2021-14"
2021-01-08,0.0541666666666667,"16","18","experimento","MP19","982126058484321","vuelo grupal/sin sonido","sin color","0.208333333333333","back up 2. Camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-16"
2021-01-08,0.0541666666666667,"16","18","experimento","MP19","982126058484292","vuelo grupal/sin sonido","amarillo","0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-16"
2021-01-08,0.0541666666666667,"16","18","experimento","MP19","982126058484275","vuelo grupal/sin sonido","naranja","0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-16"
2021-01-08,0.0541666666666667,"16","18","experimento","MP19","982126052945865","vuelo grupal/sin sonido","verde","0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-16"
2021-01-08,0.0541666666666667,"16","18","experimento","MP19","982126057846229","vuelo grupal/sin sonido","rosado","0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-16"
2021-01-08,0.0708333333333333,"17","19","experimento","GP2","982126057846216","vuelo grupal/sin sonido",NA,"0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-17"
2021-01-08,0.0708333333333333,"17","19","experimento","GP2","982126057846203","vuelo grupal/sin sonido",NA,"0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-17"
2021-01-08,0.0708333333333333,"17","19","experimento","GP2","982126057846174","vuelo grupal/sin sonido",NA,"0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-17"
2021-01-08,0.0708333333333333,"17","19","experimento","GP2","982126057846239","vuelo grupal/sin sonido",NA,"0.208333333333333","back up 2. Camaras 1, 3, 5",NA,NA,NA,NA,"2021","2021-17"
2021-01-08,0.0923611111111111,"18","20","experimento","MP18","982126051278511","vuelo grupal/sin sonido","amarillo","0.125","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5. Se paró a los 3min y algo porque entraron al toldo",NA,NA,NA,NA,"2021","2021-18"
2021-01-08,0.0923611111111111,"18","20","experimento","MP18","982126052945904","vuelo grupal/sin sonido","rosado","0.125","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5. Se paró a los 3min y algo porque entraron al toldo",NA,NA,NA,NA,"2021","2021-18"
2021-01-08,0.0923611111111111,"18","20","experimento","MP18","982126051278476","vuelo grupal/sin sonido","naranja","0.125","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5. Se paró a los 3min y algo porque entraron al toldo",NA,NA,NA,NA,"2021","2021-18"
2021-01-08,0.0923611111111111,"18","20","experimento","MP18","982126057846176","vuelo grupal/sin sonido","verde","0.125","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5. Se paró a los 3min y algo porque entraron al toldo",NA,NA,NA,NA,"2021","2021-18"
2021-01-08,0.102777777777778,"19","21","experimento","MP19","982126058484321","vuelo solo","sin color","0.0833333333333333","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5",NA,NA,NA,NA,"2021","2021-19"
2021-01-08,0.108333333333333,"20","22","experimento","MP19","982126058484275","vuelo solo","naranja","0.0833333333333333","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5",NA,NA,NA,NA,"2021","2021-20"
2021-01-08,0.1125,"21","23","experimento","MP19","982126052945865","vuelo solo","verde","0.0868055555555556","Se utilizó back up (cam 2) en vez de camara 3, Cámaras 1, 2, 5",NA,NA,NA,NA,"2021","2021-21"
2021-01-08,0.120833333333333,"22",NA,"experimento","MP19","982126058484292","vuelo solo","amarillo","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-22"
2021-01-08,0.129166666666667,"23",NA,"experimento","MP19","982126057846229","vuelo solo","rosado","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-23"
2021-01-08,0.133333333333333,"24",NA,"experimento","MP18","982126057846176","vuelo solo","verde","0.0833333333333333","sin video, el verde se perchó mucho",NA,NA,NA,NA,"2021","2021-24"
2021-01-08,0.1375,"25",NA,"experimento","MP18","982126052945904","vuelo solo","rosado","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-25"
2021-01-08,0.140972222222222,"26",NA,"experimento","MP18","982126051278511","vuelo solo","amarillo","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-26"
2021-01-08,0.145138888888889,"27",NA,"experimento","MP18","982126051278476","vuelo solo","naranja","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-27"
2021-01-08,0.147916666666667,"28",NA,"experimento","GP2","982126057846216","vuelo solo","naranja","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-28"
2021-01-08,0.152083333333333,"29",NA,"experimento","GP2","982126057846203","vuelo solo","rosado","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-29"
2021-01-08,0.156944444444444,"30",NA,"experimento","GP2","982126057846174","vuelo solo","amarillo","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-30"
2021-01-08,0.159722222222222,"31",NA,"experimento","GP2","982126057846239","vuelo solo","verde","0.0833333333333333","sin video",NA,NA,NA,NA,"2021","2021-31"
2021-01-09,0.413194444444444,"32","25","experimento","MR20","982126058484350","vuelo solo","amarillo","0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-32"
2021-01-09,0.418055555555556,"33","26","experimento","MR20","982126052945840","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-33"
2021-01-09,0.425,"34","27","experimento","MR20","982126057846230","vuelo solo","rosado","0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-34"
2021-01-09,0.433333333333333,"35","28","experimento","MR20","982126057845207","vuelo solo","verde","0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-35"
2021-01-09,0.4375,"36","29","experimento","MR20","982126058484256","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-36"
2021-01-09,0.444444444444444,"37","31","experimento","MR20","982126052945870","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5. Se metió en la malla pero siguio vocalizando.",NA,NA,NA,NA,"2021","2021-37"
2021-01-09,0.447916666666667,"38","32","experimento","S249","982126051278547","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-38"
2021-01-09,0.450694444444444,"39","33","experimento","S249","982126051278543","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-39"
2021-01-09,0.454166666666667,"40","34","experimento","S249","982126058484261","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-40"
2021-01-09,0.457638888888889,"41","35","experimento","S249","982126057846165","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-41"
2021-01-09,0.461111111111111,"42","36","experimento","S249","982126057846206","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-42"
2021-01-09,0.464583333333333,"43","37","experimento","S249","982126051278546","vuelo solo",NA,NA,"No Voló. video no, audio solamente para identificacion de sonidos. TASA NO",NA,NA,NA,NA,"2021","2021-43"
2021-01-09,0.467361111111111,"44","38","experimento","S249","982126052945922","vuelo solo",NA,"0.0833333333333333","back up 2. camaras 1, 3, 5.",NA,NA,NA,NA,"2021","2021-44"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126058484350","vuelo grupal/sin sonido","amarillo","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126052945840","vuelo grupal/sin sonido","marrón y verde","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126057846230","vuelo grupal/sin sonido","rosado","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126057845207","vuelo grupal/sin sonido","verde","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126058484256","vuelo grupal/sin sonido","sin color","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0604166666666667,"45","40","experimento","MR20","982126052945870","vuelo grupal/sin sonido","naranja","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-45"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126051278547","vuelo grupal/sin sonido","amarillo","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126051278543","vuelo grupal/sin sonido","naranja","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126058484261","vuelo grupal/sin sonido","verde y naranja","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126057846165","vuelo grupal/sin sonido","rosado","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126057846206","vuelo grupal/sin sonido","verde","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126051278546","vuelo grupal/sin sonido","amarillo y rosado","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.0881944444444444,"46","41","experimento","S249","982126052945922","vuelo grupal/sin sonido","sin color","0.208333333333333","back up 2. Camaras1, 3, 5",NA,NA,NA,NA,"2021","2021-46"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126051278547","búsqueda refugio con obstaculos","amarillo","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126051278543","búsqueda refugio con obstaculos","naranja","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126058484261","búsqueda refugio con obstaculos","verde y naranja","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126057846165","búsqueda refugio con obstaculos","rosado","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126057846206","búsqueda refugio con obstaculos","verde","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.110416666666667,"47","42","experimento","S249","982126051278546","búsqueda refugio con obstaculos","amarillo y rosado","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-47"
2021-01-09,0.126388888888889,"51","43","experimento","S249","982126052945922","búsqueda refugio con obstaculos","sin color","0.0277777777777778","entraron más o menos por 24s, ver deahi en adelante (más o emnos 28-39s). Sonido 47 hasta máso menos 40s, Audios 48, 49 y 50 no tienen nada importante, se crearon al pasar el limite de tiempo",NA,NA,NA,NA,"2021","2021-51"
2021-01-09,0.126388888888889,"51","43","experimento","MR20","982126058484350","búsqueda refugio con obstaculos","amarillo","0.0680555555555555","entro el primero a 1:19 (1:25, 1:26, 1:35 y 1:38 más o menos)",NA,NA,NA,NA,"2021","2021-51"
2021-01-09,0.126388888888889,"51","43","experimento","MR20","982126052945840","búsqueda refugio con obstaculos","marrón y verde","0.0680555555555555","entro el primero a 1:19 (1:25, 1:26, 1:35 y 1:38 más o menos)",NA,NA,NA,NA,"2021","2021-51"
2021-01-09,0.126388888888889,"51","43","experimento","MR20","982126057846230","búsqueda refugio con obstaculos","rosado","0.0680555555555555","entro el primero a 1:19 (1:25, 1:26, 1:35 y 1:38 más o menos)",NA,NA,NA,NA,"2021","2021-51"
2021-01-09,0.126388888888889,"51","43","experimento","MR20","982126057845207","búsqueda refugio con obstaculos","verde","0.0680555555555555","entro el primero a 1:19 (1:25, 1:26, 1:35 y 1:38 más o menos)",NA,NA,NA,NA,"2021","2021-51"
2021-01-09,0.126388888888889,"51","43","experimento","MR20","982126058484256","búsqueda refugio con obstaculos","sin color","0.0680555555555555","entro el primero a 1:19 (1:25, 1:26, 1:35 y 1:38 más o menos)",NA,NA,NA,NA,"2021","2021-51"
