Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	score	class_fixed	class	org.sound.files
12680	Spectrogram 1	1	13849.268677778	13849.319677778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	103.7153	13354.800	42822.600	0.5717319	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12681	Spectrogram 1	1	13852.551377778	13852.602377778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	106.9980	13354.800	42822.600	0.7990356	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12715	Spectrogram 1	1	13854.833377778	13854.884377778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	109.2800	13354.800	42822.600	0.7250333	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12690	Spectrogram 1	1	13859.807377778	13859.858377778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	114.2540	13354.800	42822.600	0.8432148	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12687	Spectrogram 1	1	13864.558777778	13864.609777778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	119.0054	13354.800	42822.600	0.8469512	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12710	Spectrogram 1	1	13866.358777778	13866.409777778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	120.8054	13354.800	42822.600	0.7454644	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12706	Spectrogram 1	1	13869.530777778	13869.581777778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	123.9774	13354.800	42822.600	0.7685536	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12682	Spectrogram 1	1	13871.502177778	13871.553177778	ch1MPI2020-01-17_08-51-36_0000029.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_08-51-36_0000029.wav	125.9488	13354.800	42822.600	0.7937548	call	call	ch1MPI2020-01-17_08-51-36_0000029.wav
12751	Spectrogram 1	1	13894.646536667	13894.697536667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	22.4121	13354.800	42822.600	0.3966121	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12736	Spectrogram 1	1	13910.165926667	13910.216926667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	37.9315	13354.800	42822.600	0.688559	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12738	Spectrogram 1	1	13966.117446667	13966.168446667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	93.8830	13354.800	42822.600	0.5836991	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12730	Spectrogram 1	1	13975.054166667	13975.105166667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	102.8197	13354.800	42822.600	0.7824305	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12744	Spectrogram 1	1	13987.083466667	13987.134466667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	114.8490	13354.800	42822.600	0.4677928	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12731	Spectrogram 1	1	13988.110166667	13988.161166667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	115.8757	13354.800	42822.600	0.7424796	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12739	Spectrogram 1	1	13992.384166667	13992.435166667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	120.1497	13354.800	42822.600	0.5695345	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12741	Spectrogram 1	1	13995.481566667	13995.532566667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	123.2471	13354.800	42822.600	0.5368894	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12737	Spectrogram 1	1	13995.874166667	13995.925166667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	123.6397	13354.800	42822.600	0.6555496	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12735	Spectrogram 1	1	13998.674866667	13998.725866667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	126.4404	13354.800	42822.600	0.6929964	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12734	Spectrogram 1	1	13999.883566667	13999.934566667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	127.6491	13354.800	42822.600	0.6935002	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12740	Spectrogram 1	1	14000.263566667	14000.314566667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	128.0291	13354.800	42822.600	0.5584177	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12732	Spectrogram 1	1	14001.554866667	14001.605866667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	129.3204	13354.800	42822.600	0.7102627	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12733	Spectrogram 1	1	14001.848266667	14001.899266667	ch1MPI2020-01-17_09-36-16_0000030.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-36-16_0000030.wav	129.6138	13354.800	42822.600	0.6964291	call	call	ch1MPI2020-01-17_09-36-16_0000030.wav
12791	Spectrogram 1	1	14023.523980000	14023.574980000	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	11.3374	13354.800	42822.600	0.6488192	call	call	ch1MPI2020-01-17_09-43-51_0000031.wav
49384	Spectrogram 1	1	14043.632301738	14043.661390297	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	31.4457	14538.264	32553.889				
12792	Spectrogram 1	1	14081.172220000	14081.223220000	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	68.9856	13354.800	42822.600	0.7023348	call	call	ch1MPI2020-01-17_09-43-51_0000031.wav
12793	Spectrogram 1	1	14090.131590000	14090.182590000	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	77.9450	13354.800	42822.600	0.6090162	call	call	ch1MPI2020-01-17_09-43-51_0000031.wav
12794	Spectrogram 1	1	14095.222280000	14095.273280000	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	83.0357	13354.800	42822.600	0.7325465	call	call	ch1MPI2020-01-17_09-43-51_0000031.wav
49385	Spectrogram 1	1	14144.009640928	14144.049637695	ch1MPI2020-01-17_09-43-51_0000031.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-17_09-43-51_0000031.wav	131.8230	13134.449	33021.827				
13449	Spectrogram 1	1	14160.984927778	14161.035927778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	16.5795	13354.800	42822.600	0.7784822	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13462	Spectrogram 1	1	14165.912967778	14165.963967778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	21.5075	13354.800	42822.600	0.6786063	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13436	Spectrogram 1	1	14167.541647778	14167.592647778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	23.1362	13354.800	42822.600	0.8422243	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13432	Spectrogram 1	1	14172.789687778	14172.840687778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	28.3842	13354.800	42822.600	0.7753992	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13441	Spectrogram 1	1	14175.547037778	14175.598037778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	31.1416	13354.800	42822.600	0.8082082	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13437	Spectrogram 1	1	14179.663067778	14179.714067778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	35.2576	13354.800	42822.600	0.8350062	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13433	Spectrogram 1	1	14181.380407778	14181.431407778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	36.9749	13354.800	42822.600	0.7360849	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13434	Spectrogram 1	1	14183.360427778	14183.411427778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	38.9550	13354.800	42822.600	0.7639575	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13446	Spectrogram 1	1	14186.847117778	14186.898117778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	42.4416	13354.800	42822.600	0.7909745	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13456	Spectrogram 1	1	14189.383137778	14189.434137778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	44.9777	13354.800	42822.600	0.7553685	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13452	Spectrogram 1	1	14191.583147778	14191.634147778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	47.1777	13354.800	42822.600	0.7629218	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13448	Spectrogram 1	1	14197.234527778	14197.285527778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	52.8291	13354.800	42822.600	0.7788302	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13460	Spectrogram 1	1	14201.126557778	14201.177557778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	56.7211	13354.800	42822.600	0.7218408	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13464	Spectrogram 1	1	14204.560577778	14204.611577778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	60.1551	13354.800	42822.600	0.6620562	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13443	Spectrogram 1	1	14207.115927778	14207.166927778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	62.7105	13354.800	42822.600	0.799501	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13450	Spectrogram 1	1	14208.989947778	14209.040947778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	64.5845	13354.800	42822.600	0.7768468	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13465	Spectrogram 1	1	14211.469297778	14211.520297778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	67.0638	13354.800	42822.600	0.6511552	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13447	Spectrogram 1	1	14215.032657778	14215.083657778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	70.6272	13354.800	42822.600	0.7893102	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13453	Spectrogram 1	1	14217.260667778	14217.311667778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	72.8552	13354.800	42822.600	0.7602605	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13445	Spectrogram 1	1	14221.340037778	14221.391037778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	76.9346	13354.800	42822.600	0.7913704	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13454	Spectrogram 1	1	14224.494057778	14224.545057778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	80.0886	13354.800	42822.600	0.7581405	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13439	Spectrogram 1	1	14227.316077778	14227.367077778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	82.9106	13354.800	42822.600	0.8208453	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13458	Spectrogram 1	1	14230.302767778	14230.353767778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	85.8973	13354.800	42822.600	0.7415575	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13440	Spectrogram 1	1	14238.051487778	14238.102487778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	93.6460	13354.800	42822.600	0.8195695	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13457	Spectrogram 1	1	14243.785527778	14243.836527778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	99.3801	13354.800	42822.600	0.754454	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13461	Spectrogram 1	1	14246.700177778	14246.751177778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	102.2947	13354.800	42822.600	0.6946577	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13438	Spectrogram 1	1	14250.345577778	14250.396577778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	105.9401	13354.800	42822.600	0.821783	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13451	Spectrogram 1	1	14252.871577778	14252.922577778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	108.4661	13354.800	42822.600	0.7729705	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13459	Spectrogram 1	1	14255.654277778	14255.705277778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	111.2488	13354.800	42822.600	0.7223668	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13435	Spectrogram 1	1	14258.690977778	14258.741977778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	114.2855	13354.800	42822.600	0.8712773	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13463	Spectrogram 1	1	14263.030377778	14263.081377778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	118.6249	13354.800	42822.600	0.674563	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13444	Spectrogram 1	1	14265.271677778	14265.322677778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	120.8662	13354.800	42822.600	0.7960397	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13442	Spectrogram 1	1	14266.834377778	14266.885377778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	122.4289	13354.800	42822.600	0.7997613	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13455	Spectrogram 1	1	14270.765677778	14270.816677778	ch1MPI2020-01-18_10-41-30_0000039.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-41-30_0000039.wav	126.3602	13354.800	42822.600	0.7555299	call	call	ch1MPI2020-01-18_10-41-30_0000039.wav
13495	Spectrogram 1	1	14341.899086667	14341.950086667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	69.8950	13354.800	42822.600	0.7067523	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13496	Spectrogram 1	1	14345.178436667	14345.229436667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	73.1744	13354.800	42822.600	0.681884	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13494	Spectrogram 1	1	14348.968456667	14349.019456667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	76.9644	13354.800	42822.600	0.7384167	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13493	Spectrogram 1	1	14352.561146667	14352.612146667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	80.5571	13354.800	42822.600	0.7518296	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13491	Spectrogram 1	1	14357.957176667	14358.008176667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	85.9531	13354.800	42822.600	0.8174906	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13492	Spectrogram 1	1	14389.497366667	14389.548366667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	117.4933	13354.800	42822.600	0.7910265	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13489	Spectrogram 1	1	14393.350666667	14393.401666667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	121.3466	13354.800	42822.600	0.9256142	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
13490	Spectrogram 1	1	14400.396066667	14400.447066667	ch1MPI2020-01-18_10-48-28_0000040.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-48-28_0000040.wav	128.3920	13354.800	42822.600	0.8522395	call	call	ch1MPI2020-01-18_10-48-28_0000040.wav
14321	Spectrogram 1	1	14430.611877778	14430.662877778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	25.7008	13354.800	42822.600	0.7939889	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14313	Spectrogram 1	1	14442.199267778	14442.250267778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	37.2882	13354.800	42822.600	0.8514748	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14322	Spectrogram 1	1	14448.850637778	14448.901637778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	43.9396	13354.800	42822.600	0.7866222	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14324	Spectrogram 1	1	14457.528017778	14457.579017778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	52.6169	13354.800	42822.600	0.7179278	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14323	Spectrogram 1	1	14461.602707778	14461.653707778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	56.6916	13354.800	42822.600	0.7553164	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14317	Spectrogram 1	1	14465.290057778	14465.341057778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	60.3790	13354.800	42822.600	0.8270613	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14315	Spectrogram 1	1	14470.976087778	14471.027087778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	66.0650	13354.800	42822.600	0.8435054	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14311	Spectrogram 1	1	14476.486777778	14476.537777778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	71.5757	13354.800	42822.600	0.8705667	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14318	Spectrogram 1	1	14481.629477778	14481.680477778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	76.7184	13354.800	42822.600	0.8213426	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
